#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
               764                -1         -0.986492        0.00158534
               765                -1          -0.98651        0.00158336
               766                -1         -0.986527        0.00158139
               767                -1         -0.986545        0.00157943
               768                -1         -0.986563        0.00157747
               769                -1          -0.98658        0.00157552
               770                -1         -0.986597        0.00157357
               771                -1         -0.986615        0.00157162
               772                -1         -0.986632        0.00156968
               773                -1         -0.986649        0.00156775
               774                -1         -0.986667        0.00156581
               775                -1         -0.986684        0.00156389
               776                -1         -0.986701        0.00156197
               777                -1         -0.986718        0.00156005
               778                -1         -0.986735        0.00155814
               779                -1         -0.986752        0.00155623
               780                -1         -0.986769        0.00155433
               781                -1         -0.986786        0.00155243
               782                -1         -0.986803        0.00155054
               783                -1          -0.98682        0.00154865
               784                -1         -0.986837        0.00154677
               785                -1         -0.986854        0.00154489
               786                -1          -0.98687        0.00154301
               787                -1         -0.986887        0.00154114
               788                -1         -0.986904        0.00153928
               789                -1          -0.98692        0.00153741
               790                -1         -0.986937        0.00153556
               791                -1         -0.986953         0.0015337
               792                -1          -0.98697        0.00153186
               793                -1         -0.986986        0.00153001
               794                -1         -0.987003        0.00152817
               795                -1         -0.987019        0.00152634
               796                -1         -0.987035        0.00152451
               797                -1         -0.987051        0.00152268
               798                -1         -0.987068        0.00152086
               799                -1         -0.987084        0.00151904
               800                -1           -0.9871        0.00151723
               801                -1         -0.987116        0.00151542
               802                -1         -0.987132        0.00151362
               803                -1         -0.987148        0.00151182
               804                -1         -0.987164        0.00151002
               805                -1          -0.98718        0.00150823
               806                -1         -0.987196        0.00150644
               807                -1         -0.987212        0.00150466
               808                -1         -0.987228        0.00150288
               809                -1         -0.987244        0.00150111
               810                -1         -0.987259        0.00149933
               811                -1         -0.987275        0.00149757
               812                -1         -0.987291        0.00149581
               813                -1         -0.987306        0.00149405
               814                -1         -0.987322        0.00149229
               815                -1         -0.987337        0.00149054
               816                -1         -0.987353         0.0014888
               817                -1         -0.987368        0.00148706
               818                -1         -0.987384        0.00148532
               819                -1         -0.987399        0.00148358
               820                -1         -0.987415        0.00148185
               821                -1          -0.98743        0.00148013
               822                -1         -0.987445        0.00147841
               823                -1         -0.987461        0.00147669
               824                -1         -0.987476        0.00147498
               825                -1         -0.987491        0.00147327
               826                -1         -0.987506        0.00147156
               827                -1         -0.987521        0.00146986
               828                -1         -0.987536        0.00146816
               829                -1         -0.987551        0.00146647
               830                -1         -0.987566        0.00146478
               831                -1         -0.987581        0.00146309
               832                -1         -0.987596        0.00146141
               833                -1         -0.987611        0.00145973
               834                -1         -0.987626        0.00145805
               835                -1         -0.987641        0.00145638
               836                -1         -0.987656        0.00145472
               837                -1          -0.98767        0.00145305
               838                -1         -0.987685        0.00145139
               839                -1           -0.9877        0.00144974
               840                -1         -0.987714        0.00144809
               841                -1         -0.987729        0.00144644
               842                -1         -0.987743        0.00144479
               843                -1         -0.987758        0.00144315
               844                -1         -0.987773        0.00144152
               845                -1         -0.987787        0.00143988
               846                -1         -0.987801        0.00143825
               847                -1         -0.987816        0.00143663
               848                -1          -0.98783        0.00143501
               849                -1         -0.987845        0.00143339
               850                -1         -0.987859        0.00143177
               851                -1         -0.987873        0.00143016
               852                -1         -0.987887        0.00142855
               853                -1         -0.987902        0.00142695
               854                -1         -0.987916        0.00142535
               855                -1          -0.98793        0.00142375
               856                -1         -0.987944        0.00142216
               857                -1         -0.987958        0.00142057
               858                -1         -0.987972        0.00141898
               859                -1         -0.987986         0.0014174
               860                -1            -0.988        0.00141582
               861                -1         -0.988014        0.00141424
               862                -1         -0.988028        0.00141267
               863                -1         -0.988042         0.0014111
               864                -1         -0.988056        0.00140954
               865                -1         -0.988069        0.00140797
               866                -1         -0.988083        0.00140642
               867                -1         -0.988097        0.00140486
               868                -1         -0.988111        0.00140331
               869                -1         -0.988124        0.00140176
               870                -1         -0.988138        0.00140022
               871                -1         -0.988152        0.00139868
               872                -1         -0.988165        0.00139714
               873                -1         -0.988179         0.0013956
               874                -1         -0.988192        0.00139407
               875                -1         -0.988206        0.00139254
               876                -1         -0.988219        0.00139102
               877                -1         -0.988233         0.0013895
               878                -1         -0.988246        0.00138798
               879                -1         -0.988259        0.00138647
               880                -1         -0.988273        0.00138495
               881                -1         -0.988286        0.00138345
               882                -1         -0.988299        0.00138194
               883                -1         -0.988313        0.00138044
               884                -1         -0.988326        0.00137894
               885                -1         -0.988339        0.00137745
               886                -1         -0.988352        0.00137595
               887                -1         -0.988365        0.00137447
               888                -1         -0.988378        0.00137298
               889                -1         -0.988391         0.0013715
               890                -1         -0.988404        0.00137002
               891                -1         -0.988418        0.00136854
               892                -1          -0.98843        0.00136707
               893                -1         -0.988443         0.0013656
               894                -1         -0.988456        0.00136414
               895                -1         -0.988469        0.00136267
               896                -1         -0.988482        0.00136121
               897                -1         -0.988495        0.00135975
               898                -1         -0.988508         0.0013583
               899                -1         -0.988521        0.00135685
               900                -1         -0.988533         0.0013554
               901                -1         -0.988546        0.00135396
               902                -1         -0.988559        0.00135252
               903                -1         -0.988571        0.00135108
               904                -1         -0.988584        0.00134964
               905                -1         -0.988597        0.00134821
               906                -1         -0.988609        0.00134678
               907                -1         -0.988622        0.00134535
               908                -1         -0.988634        0.00134393
               909                -1         -0.988647        0.00134251
               910                -1         -0.988659        0.00134109
               911                -1         -0.988672        0.00133968
               912                -1         -0.988684        0.00133827
               913                -1         -0.988697        0.00133686
               914                -1         -0.988709        0.00133545
               915                -1         -0.988721        0.00133405
               916                -1         -0.988734        0.00133265
               917                -1         -0.988746        0.00133126
               918                -1         -0.988758        0.00132986
               919                -1          -0.98877        0.00132847
               920                -1         -0.988783        0.00132708
               921                -1         -0.988795         0.0013257
               922                -1         -0.988807        0.00132432
               923                -1         -0.988819        0.00132294
               924                -1         -0.988831        0.00132156
               925                -1         -0.988843        0.00132019
               926                -1         -0.988855        0.00131882
               927                -1         -0.988867        0.00131745
               928                -1         -0.988879        0.00131608
               929                -1         -0.988891        0.00131472
               930                -1         -0.988903        0.00131336
               931                -1         -0.988915          0.001312
               932                -1         -0.988927        0.00131065
               933                -1         -0.988939         0.0013093
               934                -1         -0.988951        0.00130795
               935                -1         -0.988963        0.00130661
               936                -1         -0.988974        0.00130526
               937                -1         -0.988986        0.00130392
               938                -1         -0.988998        0.00130259
               939                -1          -0.98901        0.00130125
               940                -1         -0.989021        0.00129992
               941                -1         -0.989033        0.00129859
               942                -1         -0.989045        0.00129726
               943                -1         -0.989056        0.00129594
               944                -1         -0.989068        0.00129462
               945                -1         -0.989079         0.0012933
               946                -1         -0.989091        0.00129199
               947                -1         -0.989102        0.00129067
               948                -1         -0.989114        0.00128936
               949                -1         -0.989125        0.00128805
               950                -1         -0.989137        0.00128675
               951                -1         -0.989148        0.00128545
               952                -1          -0.98916        0.00128415
               953                -1         -0.989171        0.00128285
               954                -1         -0.989182        0.00128156
               955                -1         -0.989194        0.00128026
               956                -1         -0.989205        0.00127898
               957                -1         -0.989216        0.00127769
               958                -1         -0.989228         0.0012764
               959                -1         -0.989239        0.00127512
               960                -1          -0.98925        0.00127384
               961                -1         -0.989261        0.00127257
               962                -1         -0.989272        0.00127129
               963                -1         -0.989283        0.00127002
               964                -1         -0.989295        0.00126875
               965                -1         -0.989306        0.00126749
               966                -1         -0.989317        0.00126622
               967                -1         -0.989328        0.00126496
               968                -1         -0.989339         0.0012637
               969                -1          -0.98935        0.00126245
               970                -1         -0.989361        0.00126119
               971                -1         -0.989372        0.00125994
               972                -1         -0.989383        0.00125869
               973                -1         -0.989394        0.00125745
               974                -1         -0.989405         0.0012562
               975                -1         -0.989415        0.00125496
               976                -1         -0.989426        0.00125372
               977                -1         -0.989437        0.00125249
               978                -1         -0.989448        0.00125125
               979                -1         -0.989459        0.00125002
               980                -1         -0.989469        0.00124879
               981                -1          -0.98948        0.00124756
               982                -1         -0.989491        0.00124634
               983                -1         -0.989502        0.00124512
               984                -1         -0.989512         0.0012439
               985                -1         -0.989523        0.00124268
               986                -1         -0.989533        0.00124147
               987                -1         -0.989544        0.00124025
               988                -1         -0.989555        0.00123904
               989                -1         -0.989565        0.00123784
               990                -1         -0.989576        0.00123663
               991                -1         -0.989586        0.00123543
               992                -1         -0.989597        0.00123423
               993                -1         -0.989607        0.00123303
               994                -1         -0.989618        0.00123183
               995                -1         -0.989628        0.00123064
               996                -1         -0.989639        0.00122945
               997                -1         -0.989649        0.00122826
               998                -1         -0.989659        0.00122707
               999                -1          -0.98967        0.00122589
              1000                -1          -0.98968         0.0012247
