#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
               830             11.52           7.51836          0.300976
               831                 8           7.51894          0.300614
               832              1.28           7.51144          0.300346
               833              2.88           7.50588          0.300037
               834              0.72           7.49775          0.299788
               835              0.32           7.48915          0.299552
               836              6.48           7.48794          0.299196
               837                 8           7.48855          0.298839
               838              2.88           7.48305          0.298533
               839              1.28           7.47566          0.298269
               840              0.08           7.46686          0.298044
               841              0.08           7.45807          0.297819
               842              6.48           7.45691          0.297467
               843                 2           7.45044          0.297185
               844                 2           7.44398          0.296903
               845              0.72           7.43602          0.296658
               846              0.32           7.42761          0.296427
               847              0.72           7.41969          0.296183
               848              0.08           7.41104           0.29596
               849                 0           7.40231           0.29574
               850              0.72           7.39445          0.295496
               851              1.28           7.38726          0.295236
               852              1.28           7.38009          0.294977
               853              0.72           7.37229          0.294734
               854                 2             7.366          0.294456
               855              1.28           7.35888          0.294198
               856                 8           7.35963          0.293855
               857             11.52           7.36448          0.293553
               858                 8           7.36522          0.293211
               859             11.52           7.37006           0.29291
               860                 2           7.36381          0.292636
               861              2.88           7.35861          0.292342
               862              2.88           7.35341          0.292049
               863              0.72           7.34572          0.291812
               864              2.88           7.34056           0.29152
               865              1.28           7.33355          0.291267
               866              0.08           7.32517          0.291051
               867              0.08           7.31682          0.290836
               868              0.08           7.30848           0.29062
               869                 0           7.30007          0.290407
               870              5.12           7.29756          0.290084
               871             15.68           7.30719          0.289911
               872                 8           7.30798          0.289579
               873              2.88           7.30291          0.289292
               874              6.48           7.30197          0.288963
               875              5.12           7.29947          0.288643
               876              2.88           7.29443          0.288358
               877              6.48            7.2935           0.28803
               878              1.28           7.28665          0.287784
               879                 2           7.28064          0.287519
               880                 2           7.27464          0.287255
               881              0.08           7.26647          0.287045
               882              0.32           7.25859          0.286828
               883              0.08           7.25046          0.286618
               884                 2           7.24452          0.286355
               885              1.28           7.23779          0.286111
               886              0.08           7.22971          0.285902
               887              0.32           7.22192          0.285686
               888              2.88           7.21703          0.285406
               889              0.72           7.20972          0.285179
               890              0.08           7.20171          0.284971
               891              0.72           7.19443          0.284744
               892              3.92           7.19076          0.284448
               893              5.12           7.18844          0.284139
               894                 2           7.18264          0.283881
               895                 0           7.17461          0.283677
               896              0.32           7.16696          0.283463
               897              0.72           7.15978          0.283238
               898                 2           7.15403          0.282981
               899              9.68           7.15684           0.28268
               900              5.12           7.15458          0.282375
               901                 8           7.15552          0.282064
               902              5.12           7.15326           0.28176
               903              3.92           7.14968          0.281471
               904                18           7.16168          0.281415
               905             15.68           7.17109          0.281261
               906              6.48           7.17033          0.280952
               907              5.12           7.16807          0.280651
               908                 2           7.16238            0.2804
               909              0.08           7.15459            0.2802
               910                 0           7.14673          0.280002
               911              0.72           7.13967          0.279784
               912              1.28           7.13325          0.279551
               913              2.88           7.12859          0.279283
               914              3.92           7.12508             0.279
               915              2.88           7.12044          0.278733
               916                 8            7.1214          0.278431
               917             13.52           7.12838          0.278215
               918             13.52           7.13534          0.277999
               919              9.68           7.13811           0.27771
               920              9.68           7.14087          0.277422
               921              3.92           7.13737          0.277143
               922              5.12           7.13518          0.276851
               923              5.12             7.133          0.276559
               924              3.92           7.12952          0.276282
               925              2.88           7.12493          0.276021
               926              0.72           7.11801           0.27581
               927              2.88           7.11344           0.27555
               928              0.72           7.10655          0.275339
               929              3.92           7.10312          0.275064
               930                 2           7.09763          0.274823
               931              0.72           7.09078          0.274614
               932                 0           7.08318          0.274424
               933              0.32           7.07593          0.274226
               934              0.08           7.06844          0.274035
               935                 0           7.06088          0.273846
               936              0.08           7.05342          0.273655
               937              0.08           7.04598          0.273464
               938              0.08           7.03855          0.273273
               939              0.32            7.0314          0.273076
               940              0.08             7.024          0.272885
               941              1.28            7.0179          0.272664
               942              1.28            7.0118          0.272442
               943              5.12            7.0098          0.272161
               944                 8           7.01085          0.271874
               945              1.28           7.00478          0.271654
               946              0.08           6.99746          0.271466
               947              0.72           6.99083           0.27126
               948                 0           6.98346          0.271074
               949              2.88           6.97914          0.270823
               950              0.32           6.97213          0.270629
               951              3.92           6.96892          0.270363
               952              2.88           6.96462          0.270113
               953              5.12           6.96269          0.269837
               954             11.52           6.96746          0.269596
               955              9.68            6.9703          0.269329
               956              5.12           6.96837          0.269054
               957              3.92           6.96518          0.268792
               958              9.68           6.96802          0.268526
               959                 8           6.96909          0.268248
               960                 2           6.96392          0.268019
               961              1.28             6.958          0.267805
               962              3.92           6.95484          0.267545
               963              6.48           6.95435          0.267268
               964              2.88           6.95012          0.267024
               965              0.32           6.94325          0.266836
               966              0.08           6.93615          0.266654
               967              0.72           6.92972          0.266456
               968              0.08           6.92264          0.266274
               969              0.72           6.91624          0.266077
               970              2.88           6.91208          0.265835
               971                 2           6.90702          0.265609
               972              3.92           6.90395          0.265354
               973              3.92           6.90088          0.265099
               974              3.92           6.89782          0.264844
               975              1.28           6.89206          0.264635
               976                 2           6.88705          0.264412
               977              3.92           6.88401          0.264158
               978              0.72           6.87771          0.263963
               979              2.88           6.87363          0.263725
               980              0.08           6.86669          0.263547
               981              0.32           6.86002          0.263363
               982              0.08           6.85312          0.263186
               983              6.48           6.85274          0.262918
               984              3.92           6.84976          0.262668
               985              3.92           6.84678          0.262418
               986              0.32           6.84016          0.262235
               987              1.28           6.83453           0.26203
               988              0.08           6.82769          0.261854
               989              0.72           6.82152          0.261662
               990              3.92           6.81859          0.261414
               991              0.32           6.81203          0.261233
               992              0.72           6.80589          0.261041
               993                 2           6.80105          0.260823
               994              5.12           6.79936          0.260567
               995              5.12           6.79767           0.26031
               996              3.92           6.79478          0.260065
               997              1.28           6.78925          0.259863
               998              1.28           6.78373          0.259661
               999              0.08           6.77702          0.259488
              1000              3.92           6.77416          0.259244
