#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
               744               0.4             0.045         0.0189144
               745              0.32         0.0453691         0.0188927
               746              0.24           0.04563         0.0188691
               747              0.28         0.0459438         0.0188465
               748              0.24         0.0462032         0.0188231
               749              0.28         0.0465154         0.0188005
               750              0.24         0.0467733         0.0187772
               751              0.24         0.0470306          0.018754
               752               0.2          0.047234         0.0187302
               753              0.16         0.0473838         0.0187059
               754              0.08         0.0474271         0.0186811
               755              0.08         0.0474702         0.0186564
               756                 0         0.0474074         0.0186319
               757                 0         0.0473448         0.0186074
               758             -0.04         0.0472296         0.0185832
               759              0.12         0.0473254         0.0185589
               760              0.12         0.0474211         0.0185347
               761              0.12         0.0475164         0.0185106
               762              0.08         0.0475591         0.0184864
               763             -0.04         0.0474443         0.0184625
               764             -0.08         0.0472775         0.0184391
               765              -0.2         0.0469542         0.0184178
               766             -0.08         0.0467885         0.0183945
               767             -0.08         0.0466232         0.0183713
               768                 0         0.0465625         0.0183475
               769                 0          0.046502         0.0183237
               770                 0         0.0464416            0.0183
               771              0.04         0.0464332         0.0182763
               772             -0.16         0.0461658         0.0182546
               773             -0.28         0.0457439         0.0182358
               774             -0.32         0.0452713         0.0182184
               775              -0.4         0.0446968         0.0182039
               776             -0.36         0.0441753          0.018188
               777             -0.32         0.0437066         0.0181706
               778             -0.32         0.0432391         0.0181532
               779             -0.36         0.0427214         0.0181373
               780             -0.48         0.0420513         0.0181264
               781              -0.6         0.0412292         0.0181219
               782             -0.56         0.0404604          0.018115
               783             -0.52         0.0397446          0.018106
               784             -0.52         0.0390306          0.018097
               785             -0.56         0.0382675           0.01809
               786             -0.56         0.0375064          0.018083
               787             -0.52          0.036798         0.0180739
               788             -0.56         0.0360406         0.0180668
               789             -0.44         0.0354373          0.018054
               790             -0.52         0.0347342         0.0180448
               791              -0.6         0.0339317         0.0180398
               792              -0.6         0.0331313         0.0180348
               793             -0.64         0.0322825          0.018032
               794             -0.64         0.0314358         0.0180292
               795              -0.6         0.0306415          0.018024
               796             -0.64          0.029799          0.018021
               797             -0.64         0.0289586          0.018018
               798             -0.68         0.0280702         0.0180173
               799             -0.64          0.027234         0.0180142
               800             -0.52           0.02655         0.0180046
               801             -0.44         0.0259675         0.0179916
               802              -0.4         0.0254364          0.017977
               803             -0.56         0.0247073         0.0179694
               804             -0.56         0.0239801         0.0179617
               805             -0.64         0.0231553         0.0179583
               806             -0.72         0.0222333         0.0179597
               807              -0.6         0.0214622          0.017954
               808             -0.56         0.0207426         0.0179462
               809             -0.44         0.0201731          0.017933
               810             -0.44         0.0196049         0.0179199
               811             -0.44         0.0190382         0.0179068
               812              -0.4         0.0185222         0.0178921
               813             -0.36         0.0180566         0.0178762
               814             -0.28         0.0176904          0.017858
               815             -0.32         0.0172761         0.0178409
               816             -0.16         0.0170588         0.0178203
               817             -0.16         0.0168421         0.0177998
               818             -0.24         0.0165281         0.0177809
               819              -0.2         0.0162637         0.0177611
               820              -0.2             0.016         0.0177414
               821              -0.2         0.0157369         0.0177217
               822             -0.24         0.0154258         0.0177029
               823              -0.2          0.015164         0.0176833
               824             -0.12             0.015         0.0176626
               825             -0.04         0.0149333         0.0176414
               826             -0.08         0.0148184         0.0176204
               827             -0.08         0.0147037         0.0175994
               828             -0.04         0.0146377         0.0175783
               829             -0.04         0.0145718         0.0175572
               830             -0.08         0.0144578         0.0175364
               831             -0.08         0.0143442         0.0175157
               832              0.04          0.014375         0.0174947
               833              0.04         0.0144058         0.0174737
               834             -0.04         0.0143405         0.0174529
               835             -0.12         0.0141796         0.0174327
               836             -0.16         0.0139713         0.0174131
               837             -0.16         0.0137634         0.0173935
               838             -0.08         0.0136516         0.0173732
               839              -0.2         0.0133969         0.0173543
               840              -0.2         0.0131429         0.0173355
               841             -0.32         0.0127467         0.0173194
               842             -0.28          0.012399         0.0173023
               843             -0.28         0.0120522         0.0172853
               844             -0.24         0.0117536         0.0172674
               845              -0.2          0.011503         0.0172488
               846              -0.2          0.011253         0.0172302
               847             -0.12          0.011098         0.0172106
               848             -0.08         0.0109906         0.0171906
               849             -0.04         0.0109305         0.0171705
               850             -0.12         0.0107765         0.0171509
               851             -0.12         0.0106228         0.0171315
               852             -0.08         0.0105164         0.0171117
               853             -0.04         0.0104572         0.0170917
               854             -0.08         0.0103513         0.0170721
               855             -0.12         0.0101988         0.0170528
               856             -0.16              0.01          0.017034
               857              -0.2        0.00975496         0.0170159
               858              -0.2        0.00951049         0.0169978
               859             -0.28        0.00917346         0.0169814
               860             -0.28        0.00883721          0.016965
               861             -0.32        0.00845528         0.0169495
               862             -0.32        0.00807425         0.0169342
               863             -0.24        0.00778679          0.016917
               864             -0.16        0.00759259         0.0168985
               865              -0.2         0.0073526         0.0168807
               866             -0.24        0.00706697         0.0168636
               867             -0.32        0.00668973         0.0168484
               868             -0.32        0.00631336         0.0168332
               869             -0.16        0.00612198         0.0168149
               870              -0.2        0.00588506         0.0167972
               871             -0.04        0.00583238          0.016778
               872                 0        0.00582569         0.0167588
               873              0.04        0.00586483         0.0167396
               874                 0        0.00585812         0.0167205
               875              0.04        0.00589714         0.0167014
               876                 0        0.00589041         0.0166824
               877              0.04         0.0059293         0.0166634
               878              0.04        0.00596811         0.0166444
               879              0.12        0.00609784          0.016626
               880              0.08        0.00618182         0.0166073
               881              0.08        0.00626561         0.0165887
               882              0.12        0.00639456         0.0165704
               883              0.16        0.00656852         0.0165525
               884              0.16        0.00674208         0.0165347
               885              0.24        0.00700565         0.0165181
               886              0.32        0.00735892         0.0165033
               887              0.36        0.00775648         0.0164895
               888              0.36        0.00815315         0.0164757
               889              0.28        0.00845894           0.01646
               890              0.28        0.00876404         0.0164443
               891              0.32        0.00911336         0.0164296
               892               0.4        0.00955157          0.016417
               893               0.4         0.0099888         0.0164044
               894               0.4         0.0104251         0.0163919
               895              0.48         0.0109497         0.0163819
               896              0.44         0.0114286         0.0163707
               897              0.48         0.0119509         0.0163607
               898              0.48         0.0124722         0.0163508
               899              0.44         0.0129477         0.0163395
               900              0.44         0.0134222         0.0163283
               901              0.44         0.0138957          0.016317
               902              0.48         0.0144124         0.0163071
               903              0.52         0.0149723         0.0162987
               904              0.44         0.0154425         0.0162874
               905               0.4         0.0158674          0.016275
               906              0.44         0.0163355         0.0162637
               907              0.52         0.0168908         0.0162553
               908              0.52         0.0174449         0.0162468
               909              0.48         0.0179538         0.0162369
               910              0.52         0.0185055         0.0162284
               911              0.52          0.019056         0.0162199
               912              0.48         0.0195614           0.01621
               913              0.52         0.0201095         0.0162015
               914              0.56         0.0207002         0.0161946
               915              0.56         0.0212896         0.0161876
               916              0.48         0.0217904         0.0161777
               917              0.48         0.0222901         0.0161678
               918              0.48         0.0227887         0.0161578
               919              0.48         0.0232862         0.0161479
               920              0.56         0.0238696         0.0161409
               921               0.6         0.0244951         0.0161355
               922              0.52         0.0250325         0.0161269
               923              0.52         0.0255688         0.0161184
               924              0.56         0.0261472         0.0161113
               925              0.52         0.0266811         0.0161027
               926              0.52         0.0272138         0.0160941
               927              0.44         0.0276591         0.0160829
               928              0.52         0.0281897         0.0160744
               929              0.48          0.028676         0.0160644
               930              0.52         0.0292043         0.0160558
               931              0.52         0.0297315         0.0160472
               932               0.6         0.0303433         0.0160417
               933               0.6         0.0309539         0.0160361
               934               0.6         0.0315632         0.0160305
               935               0.6         0.0321711         0.0160249
               936               0.6         0.0327778         0.0160192
               937              0.64         0.0334258         0.0160152
               938              0.64         0.0340725         0.0160112
               939              0.64         0.0347178         0.0160072
               940               0.6         0.0353191         0.0160014
               941               0.6         0.0359192         0.0159957
               942               0.6          0.036518         0.0159899
               943              0.64          0.037158         0.0159857
               944               0.6         0.0377542         0.0159799
               945              0.48         0.0382222         0.0159699
               946              0.52         0.0387315         0.0159611
               947              0.52         0.0392397         0.0159523
               948              0.56          0.039789          0.015945
               949              0.56         0.0403372         0.0159376
               950              0.56         0.0408842         0.0159302
               951              0.56         0.0414301         0.0159228
               952              0.56         0.0419748         0.0159154
               953              0.56         0.0425184         0.0159079
               954              0.68         0.0431866         0.0159053
               955              0.76         0.0439372         0.0159063
               956              0.68         0.0446025         0.0159036
               957              0.64         0.0452247         0.0158992
               958               0.6         0.0458038         0.0158931
               959               0.6         0.0463816          0.015887
               960              0.64             0.047         0.0158825
               961              0.64         0.0476171          0.015878
               962              0.56         0.0481497         0.0158704
               963              0.52         0.0486397         0.0158615
               964              0.44         0.0490456         0.0158502
               965              0.44         0.0494508          0.015839
               966              0.48         0.0498965         0.0158289
               967              0.44         0.0502999         0.0158176
               968              0.44         0.0507025         0.0158064
               969               0.4          0.051063         0.0157942
               970               0.4         0.0514227          0.015782
               971               0.4         0.0517817         0.0157698
               972              0.48         0.0522222         0.0157598
               973              0.44         0.0526208         0.0157486
               974              0.48         0.0530595         0.0157386
               975              0.48         0.0534974         0.0157285
               976              0.52         0.0539754         0.0157197
               977              0.52         0.0544524         0.0157108
               978              0.56         0.0549693         0.0157032
               979              0.48         0.0554035         0.0156932
               980              0.44         0.0557959         0.0156821
               981              0.44         0.0561876          0.015671
               982              0.52         0.0566599         0.0156621
               983              0.56         0.0571719         0.0156546
               984              0.56         0.0576829          0.015647
               985              0.56         0.0581929         0.0156394
               986              0.68         0.0588235         0.0156363
               987              0.64         0.0594124         0.0156315
               988              0.68         0.0600405         0.0156283
               989              0.48         0.0604651         0.0156183
               990              0.48         0.0608889         0.0156083
               991               0.4         0.0612311         0.0155963
               992              0.32         0.0614919         0.0155827
               993              0.32         0.0617523         0.0155692
               994              0.36         0.0620523         0.0155564
               995              0.44         0.0624322         0.0155454
               996               0.4         0.0627711         0.0155335
               997              0.36         0.0630692         0.0155208
               998              0.36         0.0633667         0.0155081
               999              0.36         0.0636637         0.0154954
              1000              0.44           0.06404         0.0154845
