# DISTANCE:     SINGLE_BLOCK_AVE_GOFR:       PROGRESSIVE_AVE_GOFR:        ERROR:
          0.487343                 0                 0                 0
          0.512993                 0                 0                 0
          0.538642                 0                 0                 0
          0.564292                 0                 0                 0
          0.589942                 0                 0                 0
          0.615591                 0                 0                 0
          0.641241                 0                 0                 0
          0.666891                 0                 0                 0
           0.69254                 0                 0                 0
           0.71819                 0                 0                 0
           0.74384                 0                 0                 0
          0.769489                 0                 0                 0
          0.795139                 0                 0                 0
          0.820788                 0       0.000266667       9.06848e-05
          0.846438            0.0352         0.0338667        0.00130815
          0.872088            0.5888          0.575314        0.00395339
          0.897737            3.7688           3.74686         0.0131645
          0.923387           12.5256           12.6186         0.0276685
          0.949037           27.1512           27.3722         0.0522337
          0.974686           43.6772           44.2746         0.0570311
           1.00034           58.3356           58.7363         0.0562241
           1.02599           68.0948            68.263         0.0424304
           1.05164           72.5216           73.0444         0.0576778
           1.07728           74.2168           73.9244         0.0682443
           1.10293           72.4404           72.3438         0.0452494
           1.12858            69.222           69.4215         0.0471661
           1.15423           66.0624           65.8868         0.0682125
           1.17988           62.4736           62.3764         0.0544183
           1.20553            58.966           58.9007         0.0572996
           1.23118           56.1908           55.9343         0.0590114
           1.25683           53.4716           53.2274         0.0512116
           1.28248            51.522           51.0685         0.0474682
           1.30813           49.5236           49.2445         0.0547708
           1.33378            48.176           47.8323         0.0510986
           1.35943           47.1176           46.7273         0.0451683
           1.38508           46.6156           45.9958         0.0669457
           1.41073           46.1812           45.6366         0.0548385
           1.43638           46.0128           45.6737         0.0609676
           1.46203           46.2716           45.8692         0.0559455
           1.48768           46.5612           46.4989         0.0594148
           1.51333           47.0484           47.3095         0.0829371
           1.53898           48.5468           48.6892         0.0686532
           1.56463           49.7972           50.2722         0.0696697
           1.59028            52.248           52.2196         0.0690676
           1.61593           54.3768           54.6248         0.0609685
           1.64158           56.8148           57.4993         0.0714161
           1.66723           60.3804           60.7825         0.0715235
           1.69288           63.6664           64.5768         0.0689594
           1.71853           68.3316            68.756         0.0624178
           1.74418            73.052           73.4156         0.0606611
           1.76983             78.01           78.4538         0.0998074
           1.79547            83.222            83.793          0.090217
           1.82112           89.3892           89.5823          0.119529
           1.84677           95.2552           95.5953          0.106758
           1.87242           101.919           101.731          0.120238
           1.89807           107.912           108.016          0.105826
           1.92372           113.939           114.127         0.0929853
           1.94937           119.781           120.206          0.100717
           1.97502           126.016           125.851         0.0901854
           2.00067           130.884           130.931          0.112226
           2.02632           135.655           135.276          0.085734
           2.05197           138.937           138.726          0.114368
           2.07762           141.314           141.733          0.101858
           2.10327           144.624           144.033          0.102887
           2.12892           145.357           145.499          0.109064
           2.15457           146.974           146.776         0.0926342
           2.18022           148.733           147.713          0.133961
           2.20587           148.355           148.223         0.0982179
           2.23152           149.198           148.754          0.124432
           2.25717           149.678           149.259          0.103317
           2.28282           150.341           149.797          0.125852
           2.30847           151.467           150.333          0.134304
           2.33412           151.581           151.046          0.144291
           2.35977           152.602           151.832          0.178064
           2.38542           154.293           153.226          0.155129
           2.41107           154.446           154.707          0.150053
           2.43672           156.577           156.564          0.143521
           2.46237           159.277           158.925          0.147387
           2.48802           160.222           160.829          0.145169
           2.51366           162.858           163.073          0.132307
           2.53931           165.268           166.565          0.154854
                 0                 0                 0                 0
         0.0256496                 0                 0                 0
         0.0512993                 0                 0                 0
         0.0769489                 0                 0                 0
          0.102599                 0                 0                 0
          0.128248                 0                 0                 0
          0.153898                 0                 0                 0
          0.179547                 0                 0                 0
          0.205197                 0                 0                 0
          0.230847                 0                 0                 0
          0.256496                 0                 0                 0
          0.282146                 0                 0                 0
          0.307796                 0                 0                 0
          0.333445                 0                 0                 0
          0.359095                 0                 0                 0
          0.384745                 0                 0                 0
          0.410394                 0                 0                 0
          0.436044                 0                 0                 0
          0.461694                 0                 0                 0
          0.487343                 0                 0                 0
          0.512993                 0                 0                 0
          0.538642                 0                 0                 0
          0.564292                 0                 0                 0
          0.589942                 0                 0                 0
          0.615591                 0                 0                 0
          0.641241                 0                 0                 0
          0.666891                 0                 0                 0
           0.69254                 0                 0                 0
           0.71819                 0                 0                 0
           0.74384                 0                 0                 0
          0.769489                 0                 0                 0
          0.795139                 0                 0                 0
          0.820788                 0       0.000254545       8.73691e-05
          0.846438            0.0396         0.0341273        0.00127438
          0.872088            0.6208          0.577382        0.00428032
          0.897737            3.7832           3.74851         0.0126694
          0.923387           12.7284           12.6236         0.0268572
          0.949037           27.5892            27.382         0.0507826
          0.974686           43.9504           44.2598         0.0563099
           1.00034           59.2456           58.7595         0.0582397
           1.02599           68.7644           68.2858         0.0462193
           1.05164            73.088           73.0464         0.0550901
           1.07728           73.8988           73.9233         0.0651522
           1.10293           71.9864           72.3276         0.0460167
           1.12858           68.8032           69.3934         0.0527358
           1.15423           65.7224           65.8793         0.0655198
           1.17988           62.5784           62.3856         0.0527134
           1.20553            58.802           58.8962         0.0548703
           1.23118            55.674           55.9225         0.0575033
           1.25683            53.086            53.221         0.0492855
           1.28248           50.8328           51.0578          0.046504
           1.30813           48.9444           49.2309         0.0539535
           1.33378             47.92           47.8363         0.0489311
           1.35943           46.5652           46.7199         0.0437118
           1.38508            45.954           45.9939         0.0639297
           1.41073            45.356           45.6239         0.0538089
           1.43638           45.4732           45.6645         0.0588733
           1.46203           45.5348            45.854         0.0554287
           1.48768           46.5508           46.5012          0.056761
           1.51333           47.3512           47.3114         0.0791889
           1.53898           48.8332           48.6958         0.0658438
           1.56463           50.5688           50.2857         0.0677944
           1.59028           52.6096           52.2373         0.0681652
           1.61593           55.3212           54.6565         0.0659043
           1.64158           57.5636           57.5022         0.0682297
           1.66723           61.5628           60.8179         0.0765641
           1.69288           64.9432           64.5935         0.0678062
           1.71853           68.6296           68.7503         0.0598445
           1.74418           73.2716            73.409         0.0582556
           1.76983           78.1092           78.4381         0.0964919
           1.79547           83.4376           83.7769         0.0875507
           1.82112           89.3388           89.5712          0.114607
           1.84677           95.8628           95.6074          0.102595
           1.87242           101.375           101.715          0.115853
           1.89807           108.315            108.03          0.101886
           1.92372           114.248           114.133         0.0889204
           1.94937            120.66           120.226         0.0982371
           1.97502           125.731           125.846         0.0862513
           2.00067           130.736           130.923          0.107475
           2.02632           135.103           135.268         0.0821991
           2.05197           139.495           138.761           0.11439
           2.07762           141.842           141.738         0.0973486
           2.10327           143.575           144.012          0.100296
           2.12892           145.643           145.505          0.104305
           2.15457           146.878            146.78         0.0885409
           2.18022           147.978           147.725          0.128412
           2.20587           147.804           148.204         0.0955752
           2.23152           148.306           148.734          0.120435
           2.25717           149.191           149.256         0.0986671
           2.28282           148.726           149.749          0.129219
           2.30847            149.19           150.281          0.137892
           2.33412           150.317           151.013          0.141487
           2.35977           151.501           151.817          0.170606
           2.38542           152.614           153.199          0.150554
           2.41107           154.447           154.695          0.143695
           2.43672           156.826           156.576          0.137492
           2.46237           158.831           158.921          0.140751
           2.48802           160.785           160.827          0.138585
           2.51366           163.036           163.071          0.126304
           2.53931           167.979            166.63          0.160598
                 0                 0                 0                 0
         0.0256496                 0                 0                 0
         0.0512993                 0                 0                 0
         0.0769489                 0                 0                 0
          0.102599                 0                 0                 0
          0.128248                 0                 0                 0
          0.153898                 0                 0                 0
          0.179547                 0                 0                 0
          0.205197                 0                 0                 0
          0.230847                 0                 0                 0
          0.256496                 0                 0                 0
          0.282146                 0                 0                 0
          0.307796                 0                 0                 0
          0.333445                 0                 0                 0
          0.359095                 0                 0                 0
          0.384745                 0                 0                 0
          0.410394                 0                 0                 0
          0.436044                 0                 0                 0
          0.461694                 0                 0                 0
          0.487343                 0                 0                 0
          0.512993                 0                 0                 0
          0.538642                 0                 0                 0
          0.564292                 0                 0                 0
          0.589942                 0                 0                 0
          0.615591                 0                 0                 0
          0.641241                 0                 0                 0
          0.666891                 0                 0                 0
           0.69254                 0                 0                 0
           0.71819                 0                 0                 0
           0.74384                 0                 0                 0
          0.769489                 0                 0                 0
          0.795139                 0                 0                 0
          0.820788                 0       0.000243478       8.42685e-05
          0.846438             0.032         0.0340348        0.00122233
          0.872088             0.586          0.577757        0.00411059
          0.897737            3.6396           3.74377         0.0129733
          0.923387           12.5968           12.6224         0.0257147
          0.949037            27.106             27.37         0.0499725
          0.974686           44.1424           44.2547         0.0540926
           1.00034           59.0284           58.7711         0.0568693
           1.02599           68.3536           68.2887         0.0443038
           1.05164           73.5572           73.0686         0.0569965
           1.07728           74.3568           73.9421         0.0649891
           1.10293           72.7628           72.3465         0.0477486
           1.12858            69.996           69.4196         0.0565774
           1.15423           66.0988           65.8888         0.0633624
           1.17988           62.5596           62.3932         0.0509613
           1.20553            58.818           58.8928         0.0525898
           1.23118           55.8032           55.9173         0.0552367
           1.25683            52.712           53.1989         0.0518735
           1.28248           50.3136           51.0254         0.0545901
           1.30813           48.8836           49.2158          0.053679
           1.33378           47.1076           47.8046         0.0561312
           1.35943           46.6212           46.7156         0.0420215
           1.38508           46.1252           45.9996         0.0614044
           1.41073           45.1312           45.6025         0.0555697
           1.43638           45.5604             45.66         0.0564874
           1.46203           45.5836           45.8422         0.0542511
           1.48768           46.3828           46.4961         0.0545261
           1.51333            47.346           47.3129         0.0757602
           1.53898            48.878           48.7037         0.0634558
           1.56463            50.478           50.2941         0.0653602
           1.59028           52.4392           52.2461         0.0657642
           1.61593           55.2852           54.6838         0.0684741
           1.64158           57.8064           57.5154         0.0665326
           1.66723           61.2764           60.8379         0.0757857
           1.69288           65.1756           64.6188         0.0694215
           1.71853           68.9248           68.7579         0.0577217
           1.74418           73.6588           73.4199          0.056726
           1.76983           78.2996           78.4321         0.0924844
           1.79547            83.582           83.7684         0.0841531
           1.82112           89.7124           89.5774          0.109788
           1.84677           95.6796           95.6106         0.0981827
           1.87242           101.176           101.691          0.113161
           1.89807           107.835           108.021         0.0978075
           1.92372           114.334           114.142         0.0854836
           1.94937            119.88           120.211           0.09511
           1.97502           125.738           125.841         0.0826269
           2.00067           130.902           130.922          0.102806
           2.02632            135.42           135.275         0.0788889
           2.05197           138.713           138.759          0.109435
           2.07762            141.65           141.734         0.0931916
           2.10327           143.504            143.99         0.0983426
           2.12892           145.871           145.521          0.100974
           2.15457           146.615           146.773         0.0849823
           2.18022           147.178           147.701          0.125013
           2.20587           148.476           148.215         0.0921486
           2.23152           149.089           148.749          0.116183
           2.25717           149.724           149.276         0.0964569
           2.28282           149.614           149.743          0.123733
           2.30847           149.611           150.252          0.134942
           2.33412           150.606           150.995          0.136441
           2.35977           151.208           151.791          0.165233
           2.38542           152.691           153.177          0.145618
           2.41107           153.846           154.658           0.14211
           2.43672           156.276           156.563          0.132133
           2.46237           158.794           158.916          0.134739
           2.48802           160.632           160.819          0.132818
           2.51366           162.754           163.057          0.121563
           2.53931           167.162           166.653          0.155277
                 0                 0                 0                 0
         0.0256496                 0                 0                 0
         0.0512993                 0                 0                 0
         0.0769489                 0                 0                 0
          0.102599                 0                 0                 0
          0.128248                 0                 0                 0
          0.153898                 0                 0                 0
          0.179547                 0                 0                 0
          0.205197                 0                 0                 0
          0.230847                 0                 0                 0
          0.256496                 0                 0                 0
          0.282146                 0                 0                 0
          0.307796                 0                 0                 0
          0.333445                 0                 0                 0
          0.359095                 0                 0                 0
          0.384745                 0                 0                 0
          0.410394                 0                 0                 0
          0.436044                 0                 0                 0
          0.461694                 0                 0                 0
          0.487343                 0                 0                 0
          0.512993                 0                 0                 0
          0.538642                 0                 0                 0
          0.564292                 0                 0                 0
          0.589942                 0                 0                 0
          0.615591                 0                 0                 0
          0.641241                 0                 0                 0
          0.666891                 0                 0                 0
           0.69254                 0                 0                 0
           0.71819                 0                 0                 0
           0.74384                 0                 0                 0
          0.769489                 0                 0                 0
          0.795139                 0                 0                 0
          0.820788            0.0024       0.000333333       0.000119412
          0.846438            0.0424         0.0343833        0.00122008
          0.872088            0.5696          0.577417        0.00395334
          0.897737             3.684           3.74128         0.0126695
          0.923387           12.4148           12.6138          0.026058
          0.949037            27.122           27.3597         0.0489472
          0.974686            44.262            44.255         0.0518396
           1.00034            58.158           58.7456         0.0599643
           1.02599             68.17           68.2838         0.0427331
           1.05164           72.9828            73.065         0.0547336
           1.07728           74.2336           73.9542          0.063406
           1.10293           72.6004           72.3571         0.0469165
           1.12858           69.9976           69.4437         0.0591235
           1.15423           66.1208           65.8985          0.061455
           1.17988           62.7736            62.409         0.0512437
           1.20553           59.2512           58.9077         0.0524762
           1.23118            55.936           55.9181         0.0529406
           1.25683           53.4704           53.2102         0.0509311
           1.28248             51.54           51.0469         0.0563687
           1.30813           49.1556           49.2133          0.051501
           1.33378           47.5368           47.7935         0.0548903
           1.35943           46.9828           46.7267         0.0417192
           1.38508            46.028           46.0008         0.0588573
           1.41073           45.6048           45.6026         0.0532544
           1.43638           45.3404           45.6467         0.0556815
           1.46203            45.892           45.8443         0.0520302
           1.48768           46.1356           46.4811         0.0542834
           1.51333           47.1616           47.3066         0.0728654
           1.53898           48.2524           48.6849          0.063537
           1.56463           49.6904           50.2689         0.0673032
           1.59028            52.294           52.2481         0.0630543
           1.61593            54.258           54.6661         0.0678805
           1.64158           56.7396           57.4831         0.0711819
           1.66723           60.3664           60.8182         0.0751308
           1.69288           64.2204           64.6022         0.0684846
           1.71853           68.5516           68.7493         0.0559528
           1.74418           73.0764           73.4056         0.0561388
           1.76983           78.7872           78.4469         0.0898066
           1.79547           83.8876           83.7733         0.0807932
           1.82112           90.2056           89.6035           0.10829
           1.84677           95.9148           95.6232         0.0949066
           1.87242           101.952           101.702          0.108968
           1.89807           108.377           108.036         0.0948512
           1.92372           114.686           114.164         0.0848787
           1.94937           120.345           120.217         0.0913107
           1.97502            126.38           125.863         0.0821768
           2.00067           130.753           130.915         0.0987633
           2.02632           135.564           135.287         0.0765151
           2.05197           139.107           138.773          0.105833
           2.07762           142.428           141.763          0.093688
           2.10327           144.396           144.007         0.0956914
           2.12892           145.366           145.515         0.0969742
           2.15457           147.498           146.803         0.0866402
           2.18022           147.999           147.713          0.120419
           2.20587           148.092            148.21         0.0884533
           2.23152           148.976           148.759          0.111726
           2.25717            150.12           149.311         0.0986307
           2.28282           149.617           149.738          0.118688
           2.30847           150.049           150.244          0.129584
           2.33412           151.064           150.998          0.130785
           2.35977           151.832           151.793          0.158357
           2.38542           152.404           153.144          0.143067
           2.41107           154.824           154.665          0.136356
           2.43672           156.398           156.556          0.126805
           2.46237            157.94           158.875          0.135117
           2.48802           160.396           160.801          0.128449
           2.51366           162.853           163.049          0.116797
           2.53931           166.186           166.633           0.15002
                 0                 0                 0                 0
         0.0256496                 0                 0                 0
         0.0512993                 0                 0                 0
         0.0769489                 0                 0                 0
          0.102599                 0                 0                 0
          0.128248                 0                 0                 0
          0.153898                 0                 0                 0
          0.179547                 0                 0                 0
          0.205197                 0                 0                 0
          0.230847                 0                 0                 0
          0.256496                 0                 0                 0
          0.282146                 0                 0                 0
          0.307796                 0                 0                 0
          0.333445                 0                 0                 0
          0.359095                 0                 0                 0
          0.384745                 0                 0                 0
          0.410394                 0                 0                 0
          0.436044                 0                 0                 0
          0.461694                 0                 0                 0
          0.487343                 0                 0                 0
          0.512993                 0                 0                 0
          0.538642                 0                 0                 0
          0.564292                 0                 0                 0
          0.589942                 0                 0                 0
          0.615591                 0                 0                 0
          0.641241                 0                 0                 0
          0.666891                 0                 0                 0
           0.69254                 0                 0                 0
           0.71819                 0                 0                 0
           0.74384                 0                 0                 0
          0.769489                 0                 0                 0
          0.795139                 0                 0                 0
          0.820788                 0           0.00032       0.000115378
          0.846438              0.03          0.034208        0.00118381
          0.872088            0.5588          0.576672         0.0038647
          0.897737            3.7152           3.74024         0.0122056
          0.923387           12.5944            12.613         0.0250272
          0.949037            27.248           27.3552         0.0471927
          0.974686            44.132           44.2501          0.049999
           1.00034           58.3416           58.7294         0.0597035
           1.02599           68.3608           68.2869         0.0411347
           1.05164           72.9992           73.0624         0.0526075
           1.07728           73.7648           73.9467         0.0613209
           1.10293           72.4244           72.3598         0.0451171
           1.12858           69.7836           69.4573         0.0583007
           1.15423           66.4476           65.9205         0.0627992
           1.17988           62.5168           62.4133          0.049375
           1.20553           59.1488           58.9174         0.0512555
           1.23118           56.1216           55.9262          0.051445
           1.25683           53.0204           53.2026         0.0494563
           1.28248           51.0816           51.0483          0.054131
           1.30813           49.2952           49.2166          0.049545
           1.33378           47.2912           47.7734         0.0562512
           1.35943            46.386           46.7131         0.0422183
           1.38508           45.5556            45.983         0.0591357
           1.41073           45.4608           45.5969         0.0514251
           1.43638           45.4792             45.64         0.0538558
           1.46203           45.9004           45.8465         0.0499974
           1.48768           46.3384           46.4753         0.0524111
           1.51333           47.5244           47.3153         0.0704696
           1.53898            49.044           48.6993         0.0625981
           1.56463           50.3488           50.2721         0.0646868
           1.59028           52.4068           52.2544         0.0608508
           1.61593           54.6224           54.6643         0.0651877
           1.64158           57.8208           57.4966         0.0696044
           1.66723           60.9756           60.8245         0.0723889
           1.69288           64.5812           64.6013         0.0657503
           1.71853           69.4708           68.7781         0.0607035
           1.74418           73.9684           73.4281         0.0582328
           1.76983           78.8044           78.4612         0.0873454
           1.79547           83.4884            83.762         0.0783613
           1.82112           89.8788           89.6145          0.104516
           1.84677           95.7536           95.6284         0.0912534
           1.87242           101.711           101.702           0.10461
           1.89807           107.493           108.014         0.0935118
           1.92372           113.405           114.134         0.0867437
           1.94937           120.066           120.211         0.0878563
           1.97502           125.346           125.843         0.0814571
           2.00067           130.286           130.889         0.0979654
           2.02632           134.299           135.248         0.0830408
           2.05197           138.202           138.751          0.104035
           2.07762           141.049           141.735         0.0941987
           2.10327           143.637           143.992         0.0929999
           2.12892           145.204           145.502         0.0938895
           2.15457           147.063           146.814         0.0837952
           2.18022           148.291           147.737          0.117796
           2.20587           148.174           148.209         0.0849271
           2.23152           149.178           148.776           0.10851
           2.25717           148.981           149.298         0.0955658
           2.28282           150.121           149.753          0.114926
           2.30847           150.352           150.248          0.124473
           2.33412           151.542            151.02          0.127346
           2.35977           151.776           151.792          0.152024
           2.38542           153.945           153.176          0.140886
           2.41107             154.7           154.666          0.130909
           2.43672            156.76           156.564          0.121996
           2.46237           159.144           158.886           0.13014
           2.48802            161.48           160.828          0.126145
           2.51366           163.113           163.051          0.112153
           2.53931           166.656           166.634          0.144022
                 0                 0                 0                 0
         0.0256496                 0                 0                 0
         0.0512993                 0                 0                 0
         0.0769489                 0                 0                 0
          0.102599                 0                 0                 0
          0.128248                 0                 0                 0
          0.153898                 0                 0                 0
          0.179547                 0                 0                 0
          0.205197                 0                 0                 0
          0.230847                 0                 0                 0
          0.256496                 0                 0                 0
          0.282146                 0                 0                 0
          0.307796                 0                 0                 0
          0.333445                 0                 0                 0
          0.359095                 0                 0                 0
          0.384745                 0                 0                 0
          0.410394                 0                 0                 0
          0.436044                 0                 0                 0
          0.461694                 0                 0                 0
          0.487343                 0                 0                 0
          0.512993                 0                 0                 0
          0.538642                 0                 0                 0
          0.564292                 0                 0                 0
          0.589942                 0                 0                 0
          0.615591                 0                 0                 0
          0.641241                 0                 0                 0
          0.666891                 0                 0                 0
           0.69254                 0                 0                 0
           0.71819                 0                 0                 0
           0.74384                 0                 0                 0
          0.769489                 0                 0                 0
          0.795139                 0                 0                 0
          0.820788            0.0008       0.000338462       0.000112407
          0.846438             0.038         0.0343538        0.00114723
          0.872088            0.5872          0.577077        0.00373721
          0.897737            3.6452           3.73658         0.0122713
          0.923387           12.5516           12.6106         0.0241758
          0.949037           27.3676           27.3557           0.04538
          0.974686           44.3904           44.2555         0.0483663
           1.00034            59.138           58.7452         0.0594392
           1.02599           68.6768           68.3019         0.0421981
           1.05164           73.2104           73.0681         0.0508913
           1.07728           73.8496           73.9429          0.059076
           1.10293           72.5004           72.3652         0.0437049
           1.12858           69.5712           69.4617         0.0562227
           1.15423           65.6668           65.9107          0.061137
           1.17988           62.1968            62.405         0.0481733
           1.20553           58.7948           58.9126         0.0495004
           1.23118           55.7276           55.9186         0.0500304
           1.25683           52.8916           53.1906          0.048979
           1.28248           50.6276           51.0321         0.0544134
           1.30813            49.246           49.2177         0.0476524
           1.33378           47.3556           47.7573         0.0563358
           1.35943            46.426           46.7021         0.0420139
           1.38508           46.0456           45.9854         0.0569102
           1.41073           45.7348           45.6022         0.0497201
           1.43638           45.4592            45.633         0.0522315
           1.46203           45.9072           45.8489         0.0481288
           1.48768           46.8456           46.4896         0.0522942
           1.51333           47.3872           47.3181         0.0678135
           1.53898             48.59           48.6951         0.0603314
           1.56463           50.4552           50.2792         0.0625809
           1.59028            52.134           52.2498         0.0586865
           1.61593           54.7384           54.6672         0.0627428
           1.64158           57.5224           57.4976         0.0669344
           1.66723           60.9928            60.831         0.0698934
           1.69288           64.7232            64.606         0.0633883
           1.71853           69.0056           68.7869         0.0589959
           1.74418            73.572           73.4336         0.0562555
           1.76983            79.246           78.4914         0.0890489
           1.79547           84.2704           83.7815         0.0777493
           1.82112           90.4548           89.6469          0.105375
           1.84677           95.6968           95.6311         0.0877816
           1.87242           102.025           101.715          0.101321
           1.89807           108.392           108.029         0.0910373
           1.92372           114.492           114.148         0.0844916
           1.94937            119.54           120.185           0.08818
           1.97502           125.851           125.843         0.0783248
           2.00067           130.157           130.861         0.0981668
           2.02632           134.756           135.229         0.0819742
           2.05197           138.507           138.741          0.100454
           2.07762           141.553           141.728          0.090834
           2.10327           143.734           143.982         0.0899532
           2.12892           145.185            145.49         0.0910661
           2.15457            146.28           146.793         0.0830463
           2.18022           147.263           147.718          0.114666
           2.20587           147.917           148.198         0.0823999
           2.23152            148.21           148.754          0.106495
           2.25717            148.92           149.284          0.092993
           2.28282           149.612           149.748          0.110634
           2.30847           149.651           150.225          0.121786
           2.33412           149.977            150.98           0.12861
           2.35977           151.774           151.791          0.146179
           2.38542           153.761           153.199          0.137251
           2.41107           154.943           154.677          0.126305
           2.43672           156.938           156.579          0.118146
           2.46237           158.962           158.889          0.125168
           2.48802           162.037           160.875          0.129574
           2.51366           163.582           163.072           0.10968
           2.53931           167.461           166.666          0.141951
                 0                 0                 0                 0
         0.0256496                 0                 0                 0
         0.0512993                 0                 0                 0
         0.0769489                 0                 0                 0
          0.102599                 0                 0                 0
          0.128248                 0                 0                 0
          0.153898                 0                 0                 0
          0.179547                 0                 0                 0
          0.205197                 0                 0                 0
          0.230847                 0                 0                 0
          0.256496                 0                 0                 0
          0.282146                 0                 0                 0
          0.307796                 0                 0                 0
          0.333445                 0                 0                 0
          0.359095                 0                 0                 0
          0.384745                 0                 0                 0
          0.410394                 0                 0                 0
          0.436044                 0                 0                 0
          0.461694                 0                 0                 0
          0.487343                 0                 0                 0
          0.512993                 0                 0                 0
          0.538642                 0                 0                 0
          0.564292                 0                 0                 0
          0.589942                 0                 0                 0
          0.615591                 0                 0                 0
          0.641241                 0                 0                 0
          0.666891                 0                 0                 0
           0.69254                 0                 0                 0
           0.71819                 0                 0                 0
           0.74384                 0                 0                 0
          0.769489                 0                 0                 0
          0.795139                 0                 0                 0
          0.820788                 0       0.000325926       0.000108941
          0.846438            0.0404         0.0345778        0.00112638
          0.872088            0.5524          0.576163        0.00370887
          0.897737            3.7812           3.73824         0.0119276
