#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
               365                -1         -0.988384        0.00216203
               366                -1         -0.988415        0.00215636
               367                -1         -0.988447        0.00215072
               368                -1         -0.988478         0.0021451
               369                -1         -0.988509        0.00213951
               370                -1         -0.988541        0.00213396
               371                -1         -0.988571        0.00212843
               372                -1         -0.988602        0.00212293
               373                -1         -0.988633        0.00211746
               374                -1         -0.988663        0.00211201
               375                -1         -0.988693         0.0021066
               376                -1         -0.988723        0.00210121
               377                -1         -0.988753        0.00209585
               378                -1         -0.988783        0.00209052
               379                -1         -0.988813        0.00208521
               380                -1         -0.988842        0.00207993
               381                -1         -0.988871        0.00207468
               382                -1         -0.988901        0.00206945
               383                -1          -0.98893        0.00206425
               384                -1         -0.988958        0.00205908
               385                -1         -0.988987        0.00205393
               386                -1         -0.989016        0.00204881
               387                -1         -0.989044        0.00204371
               388                -1         -0.989072        0.00203864
               389                -1           -0.9891        0.00203359
               390                -1         -0.989128        0.00202857
               391                -1         -0.989156        0.00202357
               392                -1         -0.989184         0.0020186
               393                -1         -0.989211        0.00201365
               394                -1         -0.989239        0.00200872
               395                -1         -0.989266        0.00200382
               396                -1         -0.989293        0.00199894
               397                -1          -0.98932        0.00199409
               398                -1         -0.989347        0.00198926
               399                -1         -0.989373        0.00198446
               400                -1           -0.9894        0.00197967
               401                -1         -0.989426        0.00197491
               402                -1         -0.989453        0.00197017
               403                -1         -0.989479        0.00196546
               404                -1         -0.989505        0.00196077
               405                -1         -0.989531         0.0019561
               406                -1         -0.989557        0.00195145
               407                -1         -0.989582        0.00194682
               408                -1         -0.989608        0.00194222
               409                -1         -0.989633        0.00193764
               410                -1         -0.989659        0.00193307
               411                -1         -0.989684        0.00192853
               412                -1         -0.989709        0.00192402
               413                -1         -0.989734        0.00191952
               414                -1         -0.989758        0.00191504
               415                -1         -0.989783        0.00191059
               416                -1         -0.989808        0.00190615
               417                -1         -0.989832        0.00190174
               418                -1         -0.989856        0.00189734
               419                -1         -0.989881        0.00189297
               420                -1         -0.989905        0.00188862
               421                -1         -0.989929        0.00188428
               422                -1         -0.989953        0.00187997
               423                -1         -0.989976        0.00187567
               424                -1             -0.99         0.0018714
               425                -1         -0.990024        0.00186714
               426                -1         -0.990047        0.00186291
               427                -1          -0.99007        0.00185869
               428                -1         -0.990093        0.00185449
               429                -1         -0.990117        0.00185031
               430                -1          -0.99014        0.00184615
               431                -1         -0.990162        0.00184201
               432                -1         -0.990185        0.00183789
               433                -1         -0.990208        0.00183378
               434                -1          -0.99023         0.0018297
               435                -1         -0.990253        0.00182563
               436                -1         -0.990275        0.00182158
               437                -1         -0.990297        0.00181755
               438                -1          -0.99032        0.00181353
               439                -1         -0.990342        0.00180953
               440                -1         -0.990364        0.00180556
               441                -1         -0.990385        0.00180159
               442                -1         -0.990407        0.00179765
               443                -1         -0.990429        0.00179372
               444                -1          -0.99045        0.00178981
               445                -1         -0.990472        0.00178592
               446                -1         -0.990493        0.00178204
               447                -1         -0.990515        0.00177818
               448                -1         -0.990536        0.00177434
               449                -1         -0.990557        0.00177051
               450                -1         -0.990578         0.0017667
               451                -1         -0.990599        0.00176291
               452                -1         -0.990619        0.00175913
               453                -1          -0.99064        0.00175537
               454                -1         -0.990661        0.00175162
               455                -1         -0.990681        0.00174789
               456                -1         -0.990702        0.00174418
               457                -1         -0.990722        0.00174048
               458                -1         -0.990742         0.0017368
               459                -1         -0.990763        0.00173313
               460                -1         -0.990783        0.00172948
               461                -1         -0.990803        0.00172585
               462                -1         -0.990823        0.00172222
               463                -1         -0.990842        0.00171862
               464                -1         -0.990862        0.00171503
               465                -1         -0.990882        0.00171145
               466                -1         -0.990901        0.00170789
               467                -1         -0.990921        0.00170435
               468                -1          -0.99094        0.00170081
               469                -1         -0.990959         0.0016973
               470                -1         -0.990979         0.0016938
               471                -1         -0.990998        0.00169031
               472                -1         -0.991017        0.00168683
               473                -1         -0.991036        0.00168338
               474                -1         -0.991055        0.00167993
               475                -1         -0.991074         0.0016765
               476                -1         -0.991092        0.00167308
               477                -1         -0.991111        0.00166968
               478                -1          -0.99113        0.00166629
               479                -1         -0.991148        0.00166291
               480                -1         -0.991167        0.00165955
               481                -1         -0.991185         0.0016562
               482                -1         -0.991203        0.00165287
               483                -1         -0.991222        0.00164955
               484                -1          -0.99124        0.00164624
               485                -1         -0.991258        0.00164294
               486                -1         -0.991276        0.00163966
               487                -1         -0.991294        0.00163639
               488                -1         -0.991311        0.00163313
               489                -1         -0.991329        0.00162989
               490                -1         -0.991347        0.00162666
               491                -1         -0.991365        0.00162344
               492                -1         -0.991382        0.00162024
               493                -1           -0.9914        0.00161705
               494                -1         -0.991417        0.00161387
               495                -1         -0.991434         0.0016107
               496                -1         -0.991452        0.00160755
               497                -1         -0.991469         0.0016044
               498                -1         -0.991486        0.00160127
