# VELOCITY:     SINGLE_BLOCK_AVE_POFV:       PROGRESSIVE_AVE_POFV:        ERROR:
        5.52       0.051    0.209303   0.0599374
        5.68       0.131    0.103636   0.0376304
        5.84       0.416   0.0725455   0.0233575
           6       0.424   0.0779697   0.0256981
        6.16           0   0.0247576   0.0109381
        6.32           0           0           0
        6.48           0           0           0
        6.64           0           0           0
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08       0.001  0.00708824  0.00442964
        0.24       0.025   0.0746176    0.026138
         0.4       0.358    0.392588   0.0610072
        0.56       2.377     1.22891    0.109953
        0.72       1.848       1.615    0.131236
        0.88       1.115     2.25632    0.158003
        1.04       4.119     2.77038    0.204197
         1.2       5.567     3.80856    0.259704
        1.36       4.216     5.18888    0.299544
        1.52       3.754     5.43744    0.340427
        1.68       5.975     5.46171    0.291412
        1.84       5.027     6.16876    0.311955
           2       7.763     7.03512    0.345025
        2.16       8.887     7.11379    0.312148
        2.32       8.748     8.88232     1.26414
        2.48       6.357     7.23521    0.515072
        2.64        7.22     8.17809     1.05664
         2.8       4.998     6.29285    0.320451
        2.96       5.899     5.24868    0.221992
        3.12       2.048     4.37844    0.225284
        3.28       3.254     3.72062    0.216386
        3.44       4.784     3.06356    0.198029
         3.6       3.604     2.88662    0.184422
        3.76       1.213     2.06885    0.184116
        3.92       1.263     2.04829    0.175685
        4.08       2.512     1.47468    0.123455
        4.24       1.539     1.07068    0.131637
         4.4       1.507    0.651088   0.0804528
        4.56        0.53    0.512529   0.0716535
        4.72       0.002    0.487029   0.0711907
        4.88       0.003    0.264029   0.0533181
        5.04       0.005      0.1555   0.0399088
         5.2        0.43    0.206441   0.0495716
        5.36       0.052    0.112059   0.0350433
        5.52           0    0.203147   0.0584898
        5.68           0    0.100588   0.0366469
        5.84       0.967   0.0988529   0.0344337
           6       0.033   0.0766471   0.0249763
        6.16           0   0.0240294   0.0106406
        6.32           0           0           0
        6.48           0           0           0
        6.64           0           0           0
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08           0  0.00688571  0.00430771
        0.24        0.08   0.0747714   0.0253916
         0.4       0.628    0.399314   0.0596338
        0.56       2.904     1.27677    0.116764
        0.72       1.961     1.62489    0.127858
        0.88       1.724     2.24111    0.154219
        1.04       3.405     2.78851    0.199166
         1.2        2.61     3.77431    0.254531
        1.36       4.859     5.17946    0.291134
        1.52       4.393      5.4076    0.332006
        1.68       6.328     5.48646    0.284135
        1.84       5.775     6.15751    0.303244
           2      10.409     7.13151    0.348373
        2.16       8.472      7.1526    0.305632
        2.32       7.369     8.83909     1.22876
        2.48       5.919      7.1976    0.501727
        2.64       5.948     8.11437     1.02837
         2.8       3.985     6.22691    0.318007
        2.96       5.956     5.26889    0.216567
        3.12       3.246     4.34609    0.221158
        3.28       4.028      3.7294    0.210382
        3.44       3.075     3.06389    0.192371
         3.6       5.089     2.94954    0.189584
        3.76       2.389       2.078    0.179083
        3.92       1.196     2.02394    0.172345
        4.08       1.626       1.479    0.120004
        4.24       0.728     1.06089    0.128239
         4.4        1.66    0.679914   0.0831581
        4.56       0.864    0.522571   0.0703064
        4.72       0.266    0.480714   0.0694362
        4.88        0.08    0.258771   0.0520534
        5.04       0.259    0.158457    0.038878
         5.2       0.245    0.207543   0.0481675
        5.36       0.139    0.112829   0.0340505
        5.52       0.096    0.200086   0.0568987
        5.68       0.069   0.0996857    0.035611
        5.84        0.22    0.102314   0.0336234
           6           0   0.0744571   0.0243585
        6.16           0   0.0233429   0.0103587
        6.32           0           0           0
        6.48           0           0           0
        6.64           0           0           0
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08       0.015  0.00711111  0.00419394
        0.24       0.226   0.0789722   0.0250314
         0.4        1.18       0.421   0.0617946
        0.56       2.457     1.30956    0.118033
        0.72       2.024     1.63597    0.124786
        0.88       1.069     2.20856    0.153334
        1.04       4.515     2.83647    0.199324
         1.2       3.358     3.76275    0.247724
        1.36       4.923     5.17233    0.283134
        1.52         5.1     5.39906    0.322893
        1.68       6.817     5.52342    0.278636
        1.84       7.412     6.19236    0.296816
           2       6.702     7.11958      0.3389
        2.16       6.012     7.12092     0.29878
        2.32       8.954     8.84228     1.19463
        2.48       7.373     7.20247    0.487813
        2.64       5.875     8.05217     1.00168
         2.8       5.283     6.20069    0.310253
        2.96       5.986     5.28881    0.211466
        3.12       5.059     4.36589      0.2159
        3.28       2.716     3.70125    0.206412
        3.44        2.67     3.05294    0.187338
         3.6       0.928     2.89339    0.192454
        3.76        0.64     2.03806    0.178508
        3.92       1.705     2.01508    0.167785
        4.08        1.99     1.49319    0.117507
        4.24       1.347     1.06883    0.124923
         4.4       0.908     0.68625   0.0810892
        4.56       1.734    0.556222    0.075981
        4.72        1.64    0.512917   0.0746019
        4.88       0.936    0.277583   0.0538996
        5.04       0.018    0.154556   0.0379933
         5.2       0.264    0.209111    0.046855
        5.36       0.164     0.11425   0.0331343
        5.52           0    0.194528    0.055589
        5.68           0   0.0969167   0.0347293
        5.84           0   0.0994722   0.0328093
           6           0   0.0723889   0.0237695
        6.16           0   0.0226944   0.0100912
        6.32           0           0           0
        6.48           0           0           0
        6.64           0           0           0
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08           0  0.00691892    0.004085
        0.24       1.135    0.107514   0.0372256
         0.4       0.399    0.420405   0.0601273
        0.56       0.757     1.29462    0.115784
        0.72       2.883     1.66968    0.125883
        0.88         2.3     2.21103     0.14921
        1.04       4.466     2.88051    0.198743
         1.2       3.661        3.76    0.241044
        1.36        3.47     5.12632    0.279195
        1.52       5.371      5.3983    0.314167
        1.68       6.018     5.53678    0.271426
        1.84       5.299     6.16822    0.289775
           2       7.376     7.12651    0.329812
        2.16       9.427     7.18324    0.297135
        2.32       6.571     8.78089     1.16392
        2.48       6.177     7.17476    0.475416
        2.64       6.079     7.99884    0.976027
         2.8       6.256     6.20219    0.301871
        2.96        5.85     5.30397    0.206294
        3.12       4.503     4.36959    0.210096
        3.28       4.877     3.73303    0.203265
        3.44       2.617     3.04116    0.182645
         3.6       1.648     2.85973    0.190174
        3.76       2.084      2.0393    0.173688
        3.92       2.333     2.02368     0.16347
        4.08        0.58     1.46851    0.116894
        4.24       1.401     1.07781    0.121869
         4.4        1.47    0.707432   0.0816174
        4.56        0.56    0.556324   0.0739276
        4.72       0.432     0.51073   0.0726177
        4.88           1    0.297108   0.0558674
        5.04           0    0.150378   0.0371954
         5.2       0.739    0.223432   0.0477272
        5.36       0.261    0.118216   0.0324753
        5.52           0     0.18927   0.0543346
        5.68           0   0.0942973   0.0338893
        5.84           0   0.0967838   0.0320325
           6           0   0.0704324   0.0232075
        6.16           0   0.0220811  0.00983712
        6.32           0           0           0
        6.48           0           0           0
        6.64           0           0           0
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08           0  0.00673684  0.00398155
        0.24        1.17    0.135474   0.0455519
         0.4       0.655    0.426579   0.0588611
        0.56       2.119     1.31632    0.114752
        0.72       1.908     1.67595    0.122726
        0.88       1.821     2.20076    0.145636
        1.04       2.799     2.87837    0.193524
         1.2       3.772     3.76032    0.234701
        1.36       4.022     5.09726    0.273356
        1.52       4.381     5.37153    0.307038
        1.68       4.705     5.51489    0.265164
        1.84       7.463     6.20229    0.284145
           2       6.859     7.11947    0.321208
        2.16       7.066     7.18016    0.289331
        2.32       6.307     8.71579     1.13511
        2.48      10.189     7.25408    0.469476
        2.64        7.16     7.97676    0.950592
         2.8       5.418     6.18155    0.294632
        2.96       5.403     5.30658    0.200881
        3.12        3.84     4.35566    0.205029
        3.28       6.214     3.79832    0.208137
        3.44       2.444     3.02545    0.178513
         3.6       1.928     2.83521    0.186743
        3.76       2.797     2.05924    0.170258
        3.92       3.023     2.04997     0.16127
        4.08       1.218     1.46192    0.114004
        4.24        0.91     1.07339    0.118742
         4.4        0.22    0.694605   0.0804712
        4.56       0.031      0.5425   0.0732633
        4.72       0.183    0.502105    0.071217
        4.88       0.691    0.307474   0.0553505
        5.04       0.054    0.147842   0.0363029
         5.2       0.295    0.225316   0.0465083
        5.36       0.935    0.139711   0.0380751
        5.52           0    0.184289   0.0531326
        5.68           0   0.0918158   0.0330882
        5.84           0   0.0942368   0.0312907
           6           0   0.0685789   0.0226706
        6.16           0      0.0215   0.0095954
        6.32           0           0           0
        6.48           0           0           0
        6.64           0           0           0
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08           0   0.0065641  0.00388321
        0.24       1.136    0.161128      0.0511
         0.4       1.012     0.44159    0.059235
        0.56       1.803     1.32879    0.112486
        0.72        2.38       1.694      0.1209
        0.88       1.953     2.19441     0.14204
        1.04       2.101     2.85844    0.189586
         1.2       3.097     3.74331    0.229298
        1.36       2.887     5.04059    0.272159
        1.52       4.818     5.35733    0.299493
        1.68       5.953     5.52613    0.258603
        1.84       5.996       6.197    0.276909
           2       8.074     7.14395    0.313903
        2.16       6.433       7.161    0.282546
        2.32       6.749     8.66536     1.10712
        2.48      10.053     7.32585    0.462891
        2.64       7.367     7.96113    0.926346
         2.8       6.555     6.19113    0.287233
        2.96       5.598     5.31405    0.195869
        3.12       4.272     4.35351    0.199783
        3.28        4.46     3.81528    0.203491
        3.44       2.583      3.0141    0.174296
         3.6        2.29     2.82123    0.182477
        3.76        2.56     2.07208    0.166375
        3.92       1.109     2.02585     0.15893
        4.08       1.033     1.45092     0.11161
        4.24       2.236     1.10321     0.11938
         4.4       1.462    0.714282   0.0807777
        4.56       1.069       0.556   0.0726179
        4.72       0.033    0.490077   0.0703993
        4.88       0.037    0.300538    0.054364
        5.04       0.036    0.144974   0.0354852
         5.2       0.447       0.231   0.0456619
        5.36       0.274    0.143154   0.0372542
        5.52       0.134       0.183   0.0517858
        5.68           0   0.0894615   0.0323234
        5.84           0   0.0918205   0.0305815
           6           0   0.0668205   0.0221574
        6.16           0   0.0209487  0.00936519
        6.32           0           0           0
        6.48           0           0           0
        6.64           0           0           0
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08           0      0.0064  0.00378959
        0.24       0.899    0.179575   0.0530477
         0.4       0.268     0.43725   0.0579128
        0.56       0.191     1.30035    0.113213
        0.72        1.02     1.67715    0.119046
        0.88       2.783     2.20913    0.139249
        1.04       2.951     2.86075     0.18486
         1.2       3.036     3.72563    0.224246
        1.36       4.202     5.01963    0.266161
        1.52       5.505     5.36102    0.292029
        1.68       5.475     5.52485    0.252141
        1.84       5.186     6.17173    0.271137
           2       7.346       7.149    0.306096
        2.16       6.671     7.14875    0.275748
        2.32      10.668     8.71543     1.08058
        2.48       6.645     7.30883    0.451631
        2.64       8.764      7.9812    0.903405
         2.8       5.907     6.18403     0.28014
        2.96       6.518     5.34415    0.193271
        3.12       4.462     4.35623    0.194807
        3.28       3.922     3.81795    0.198421
        3.44       4.244     3.04485     0.17263
         3.6        2.09     2.80295    0.178829
        3.76        1.77     2.06452    0.162387
        3.92       2.553     2.03902    0.155502
        4.08       1.172     1.44395    0.109037
        4.24       1.476     1.11252    0.116759
         4.4       0.894    0.718775   0.0788831
        4.56       0.631    0.557875   0.0708266
        4.72       0.424    0.488425   0.0686587
        4.88       0.004    0.293125    0.053508
        5.04       0.007    0.141525   0.0347653
         5.2       0.316    0.233125   0.0445697
        5.36           0    0.139575   0.0364943
        5.52           0    0.178425   0.0506929
        5.68           0    0.087225   0.0315926
        5.84           0    0.089525    0.029903
           6           0     0.06515   0.0216664
        6.16           0    0.020425  0.00914569
        6.32           0           0           0
        6.48           0           0           0
        6.64           0           0           0
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08           0   0.0062439  0.00370038
        0.24        0.35    0.183732   0.0519164
         0.4       0.419    0.436805    0.056502
        0.56       0.441     1.27939    0.112375
        0.72       1.427     1.67105    0.116298
        0.88        4.25      2.2589    0.144476
        1.04       2.708     2.85702    0.180389
         1.2       3.524     3.72071    0.218831
        1.36        2.62      4.9611    0.266026
        1.52       4.423     5.33815    0.285801
        1.68       7.264     5.56727    0.249534
        1.84       5.055     6.14449    0.265888
           2        6.55     7.13439    0.298978
        2.16       7.142     7.14859    0.269023
        2.32       8.994     8.72222     1.05424
        2.48        8.36     7.33446    0.441343
        2.64       8.334      7.9898    0.881411
         2.8       6.379     6.18878    0.273347
        2.96       5.978     5.35961    0.189175
        3.12       4.481     4.35927     0.19008
        3.28       3.699     3.81505    0.193603
        3.44       2.331     3.02744    0.169295
         3.6       3.823     2.82783    0.176189
        3.76       2.265     2.06941      0.1585
        3.92       2.094     2.04037    0.151715
        4.08       2.211     1.46266    0.107971
        4.24       0.865     1.10649    0.114067
         4.4        0.33    0.709293    0.077527
        4.56       0.404    0.554122   0.0691985
        4.72         0.1    0.478951   0.0676346
        4.88        0.07    0.287683   0.0524789
        5.04       0.074    0.139878   0.0339563
         5.2        0.07    0.229146   0.0436599
        5.36       0.303    0.143561   0.0358213
        5.52       0.662     0.19022     0.05081
        5.68           0   0.0850976   0.0308936
        5.84           0   0.0873415   0.0292533
           6           0    0.063561   0.0211961
        6.16           0   0.0199268  0.00893618
        6.32           0           0           0
        6.48           0           0           0
        6.64           0           0           0
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08           0  0.00609524  0.00361526
        0.24       0.057    0.180714   0.0507679
         0.4       0.067       0.428   0.0558386
        0.56        0.74     1.26655    0.110431
        0.72       2.564     1.69231    0.115456
        0.88       3.508     2.28864    0.144065
        1.04       5.724     2.92529    0.188568
         1.2       4.079     3.72924    0.213787
        1.36       3.217     4.91957    0.262913
        1.52       4.356     5.31476    0.279951
        1.68       3.359     5.51469     0.24907
        1.84       6.582      6.1549    0.259762
           2       6.622     7.12219    0.292109
        2.16       7.114     7.14776    0.262619
        2.32        9.57      8.7424     1.02934
        2.48       8.238     7.35598    0.431359
        2.64       5.414     7.92848    0.862556
         2.8       8.188     6.23638    0.270952
        2.96       6.703      5.3916    0.187355
        3.12       4.534     4.36343    0.185599
        3.28       3.274     3.80217    0.189421
        3.44       1.908     3.00079    0.167349
         3.6       1.418     2.79426    0.175163
        3.76       1.797     2.06293    0.154859
        3.92       2.597     2.05362     0.14868
        4.08       1.066     1.45321    0.105812
        4.24       1.873     1.12474    0.112802
         4.4       1.198    0.720929   0.0765493
        4.56       0.968    0.563976    0.068249
        4.72       0.265    0.473857   0.0662158
        4.88           0    0.280833   0.0516745
        5.04           0    0.136548   0.0333108
         5.2           0     0.22369   0.0429599
        5.36           0    0.140143   0.0351311
        5.52        0.72    0.202833    0.051142
        5.68        0.28   0.0897381   0.0305046
        5.84           0   0.0852619   0.0286306
           6           0   0.0620476   0.0207454
        6.16           0   0.0194524    0.008736
        6.32           0           0           0
        6.48           0           0           0
        6.64           0           0           0
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08       0.047  0.00704651  0.00365419
        0.24       0.412    0.186093   0.0498714
         0.4       0.583    0.431605   0.0546562
        0.56       2.054     1.28486    0.109371
        0.72       2.343     1.70744    0.113759
        0.88       1.629      2.2733    0.141529
        1.04       4.884     2.97084    0.189604
         1.2        4.61     3.74972    0.209794
        1.36       6.003     4.94477    0.258004
        1.52       4.018      5.2846     0.27506
        1.68       5.059     5.50409    0.243503
        1.84       4.487     6.11612      0.2566
           2       7.685     7.13528    0.285608
        2.16       8.148     7.17102    0.257539
        2.32       6.902      8.6996     1.00629
        2.48       6.775     7.34247    0.421539
        2.64       4.237     7.84263    0.846758
         2.8       6.164      6.2347    0.264656
        2.96       5.313     5.38977    0.183007
        3.12       4.951     4.37709    0.181785
        3.28       5.898     3.85091    0.191184
        3.44         4.2     3.02867    0.165765
         3.6       1.032     2.75328    0.175818
        3.76       1.478     2.04933    0.151854
        3.92       3.401     2.08495    0.148488
        4.08       0.556     1.43235    0.105389
        4.24       0.338     1.10644    0.111653
         4.4       0.879    0.724605   0.0748573
        4.56        1.33    0.581791   0.0689476
        4.72       0.847    0.482535    0.065242
        4.88       0.501    0.285953   0.0507258
        5.04       0.095    0.135581   0.0325501
         5.2       0.088    0.220535   0.0420766
        5.36       0.733     0.15393   0.0369205
        5.52        0.32    0.205558   0.0500252
        5.68           0   0.0876512   0.0298665
        5.84           0   0.0832791   0.0280333
           6           0   0.0606047   0.0203131
        6.16           0       0.019  0.00854454
        6.32           0           0           0
        6.48           0           0           0
        6.64           0           0           0
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08       0.037  0.00772727    0.003634
        0.24       0.352    0.189864   0.0488803
         0.4       1.482    0.455477   0.0583953
        0.56       3.937     1.34514    0.122372
        0.72       2.698     1.72995    0.113379
        0.88       1.799     2.26252    0.138722
        1.04       3.237     2.97689    0.185392
         1.2       5.054     3.77936     0.20711
        1.36       3.989     4.92305    0.253053
        1.52        5.66     5.29314    0.268941
        1.68       3.657     5.46211     0.24156
        1.84       4.759     6.08527    0.252616
           2       8.232      7.1602    0.280203
        2.16       6.465     7.15498    0.252185
        2.32        6.24      8.6437    0.984968
        2.48        6.55     7.32445    0.412343
        2.64       6.801     7.81895    0.827845
         2.8       4.521     6.19575    0.261491
        2.96       7.766     5.44377    0.186646
        3.12       4.264     4.37452    0.177672
        3.28         4.4     3.86339    0.187246
        3.44        3.84     3.04711     0.16302
         3.6       2.039     2.73705     0.17257
        3.76       1.233     2.03077    0.149532
        3.92         2.1      2.0853    0.145113
        4.08        0.72     1.41616     0.10423
        4.24        0.23     1.08652    0.110878
         4.4       0.758    0.725364   0.0731599
        4.56       2.734    0.630705   0.0829357
        4.72       1.221    0.499318   0.0658826
        4.88       0.501    0.290841   0.0498078
        5.04        0.04    0.133409   0.0318827
         5.2       0.223    0.220591   0.0411203
        5.36       0.176    0.154432   0.0360848
        5.52       0.242    0.206386   0.0488951
        5.68       0.043   0.0866364   0.0292049
        5.84           0   0.0813864     0.02746
           6           0   0.0592273   0.0198981
        6.16           0   0.0185682  0.00836125
        6.32           0           0           0
        6.48           0           0           0
        6.64           0           0           0
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08       0.067  0.00904444  0.00378443
        0.24       0.181    0.189667   0.0477945
         0.4       1.814    0.485667   0.0644305
        0.56       2.659     1.37433    0.123087
        0.72       3.456     1.76831    0.117168
        0.88       3.111     2.28138    0.136915
        1.04       3.962     2.99878     0.18256
         1.2       4.448     3.79422    0.203039
        1.36       4.905     4.92264     0.24743
        1.52       4.282     5.27067    0.263902
        1.68       2.362     5.39322     0.24582
        1.84       4.645     6.05327    0.249021
           2       5.598     7.12549    0.276118
        2.16       5.184     7.11118    0.250356
        2.32       7.632     8.62122    0.963336
        2.48       6.427     7.30451    0.403662
        2.64        7.88     7.82031    0.809449
         2.8      10.503     6.29147    0.272636
        2.96       4.035     5.41247    0.185105
        3.12       5.289     4.39484    0.174882
        3.28       4.154     3.86984    0.183196
        3.44       3.492       3.057    0.159697
         3.6       1.763      2.7154    0.170087
        3.76       1.318     2.01493    0.147045
        3.92       1.606     2.07464    0.142279
        4.08       0.972     1.40629     0.10238
        4.24       0.878     1.08189     0.10851
         4.4       0.941    0.730156   0.0716909
        4.56        2.04    0.662022   0.0868045
        4.72       0.764      0.5052   0.0646806
        4.88       1.414      0.3158   0.0545976
        5.04       0.218    0.135289   0.0312296
         5.2           0    0.215689   0.0404977
        5.36           0       0.151   0.0354458
        5.52           0      0.2018   0.0480232
        5.68           0   0.0847111   0.0286193
        5.84           0   0.0795778   0.0269093
           6           0   0.0579111   0.0194994
        6.16           0   0.0181556  0.00818562
        6.32           0           0           0
        6.48           0           0           0
        6.64           0           0           0
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08       0.232   0.0138913  0.00605701
        0.24       0.535    0.197174   0.0473414
         0.4       0.551    0.487087   0.0630455
        0.56       0.935     1.36478    0.120781
        0.72       3.059     1.79637    0.117933
        0.88       3.352     2.30465    0.135902
        1.04       4.594     3.03346    0.181855
         1.2       6.386     3.85057    0.206295
        1.36       7.066     4.96924    0.246399
        1.52       4.334      5.2503    0.258949
        1.68       3.513     5.35235     0.24385
        1.84       3.465       5.997    0.249884
           2       4.964      7.0785    0.274085
        2.16       7.186      7.1128    0.244919
        2.32       7.259     8.59161    0.942849
        2.48       5.475     7.26474    0.396841
        2.64       7.788     7.81961    0.791853
         2.8       7.906     6.32657    0.268959
        2.96       4.299     5.38826    0.182657
        3.12       3.334     4.37178    0.172594
        3.28       2.427     3.83848    0.181879
        3.44       3.831     3.07383    0.157109
         3.6       2.753     2.71622    0.166392
        3.76       1.738     2.00891    0.143972
        3.92       1.998     2.07298    0.139196
        4.08       2.156     1.42259    0.101443
        4.24       2.805     1.11935    0.112431
         4.4       1.287    0.742261    0.071147
        4.56       1.374      0.6775   0.0862863
        4.72       0.298    0.500696   0.0634311
        4.88       0.775    0.325783   0.0543157
        5.04       0.163    0.135891   0.0305565
         5.2       0.034    0.211739   0.0398094
        5.36       0.128      0.1505   0.0346787
        5.52           0    0.197413   0.0471792
        5.68           0   0.0828696   0.0280563
        5.84           0   0.0778478   0.0263799
           6           0   0.0566522   0.0191161
        6.16           0   0.0177609  0.00801718
        6.32           0           0           0
        6.48           0           0           0
        6.64           0           0           0
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08           0   0.0135957  0.00593534
        0.24       0.356    0.200553   0.0464546
         0.4       0.895    0.495766   0.0622986
        0.56       0.492     1.34621     0.11963
        0.72       1.388     1.78768    0.115743
        0.88       5.018     2.36238    0.144754
        1.04       4.597     3.06672    0.181003
         1.2       7.305     3.92406      0.2146
        1.36       9.074     5.05657    0.256167
        1.52       4.756     5.23979    0.253653
        1.68       6.113     5.36853    0.239199
        1.84       5.188     5.97979    0.245159
           2       3.121      6.9943     0.28089
        2.16       4.106     7.04883    0.247922
        2.32        4.74     8.50966    0.926343
        2.48       5.551     7.22828    0.390069
        2.64       6.766     7.79719    0.775322
         2.8       6.988     6.34064    0.263604
        2.96       6.417     5.41015    0.180077
        3.12       5.076     4.38677    0.169571
        3.28       2.715     3.81457    0.179573
        3.44       2.437     3.06028    0.154349
         3.6       2.988       2.722    0.162952
        3.76       1.293     1.99368    0.141712
        3.92       1.004     2.05023     0.13808
        4.08        1.93     1.43338   0.0998575
        4.24       3.118     1.16187    0.117807
         4.4       1.228    0.752596   0.0703799
        4.56        0.49    0.673511   0.0845426
        4.72       0.375    0.498021   0.0621379
        4.88       0.721    0.334191    0.053807
        5.04       0.997    0.154213   0.0349703
         5.2       0.294    0.213489   0.0390009
        5.36       0.183    0.151191   0.0339478
        5.52       0.269    0.198936   0.0461999
        5.68       0.011   0.0813404    0.027501
        5.84           0   0.0761915   0.0258705
           6           0   0.0554468   0.0187473
        6.16           0    0.017383  0.00785551
        6.32           0           0           0
        6.48           0           0           0
        6.64           0           0           0
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08           0   0.0133125  0.00581845
        0.24       0.176    0.200042   0.0454896
         0.4       0.752    0.501104    0.061229
        0.56       1.976     1.35933    0.117855
        0.72       3.551     1.82442    0.119019
        0.88       3.056     2.37683    0.142458
        1.04       2.881     3.06285    0.177273
         1.2       3.746     3.92035    0.210161
        1.36       6.742     5.09169    0.253225
        1.52       6.911      5.2746    0.250747
        1.68       6.826      5.3989    0.236135
        1.84       6.702     5.99483    0.240513
           2       5.323     6.95948    0.277187
        2.16       5.265     7.01167    0.245527
        2.32       6.339     8.46444    0.908147
        2.48       5.574     7.19381    0.383462
        2.64       6.999     7.78056    0.759348
         2.8       6.072     6.33504    0.258172
        2.96       5.359     5.40908    0.176329
        3.12       3.918       4.377    0.166319
        3.28       1.889     3.77446    0.180257
        3.44       3.248     3.06419    0.151183
         3.6       3.162     2.73117    0.159815
        3.76       1.287     1.97896    0.139523
        3.92       1.859     2.04625    0.135261
        4.08       1.046     1.42531   0.0981028
        4.24       1.026     1.15904    0.115387
         4.4       1.223    0.762396   0.0695926
        4.56       1.805    0.697083   0.0860049
        4.72       1.028    0.509062   0.0618165
        4.88       1.507    0.358625   0.0579687
        5.04       0.395    0.159229   0.0345997
         5.2       0.203    0.213271    0.038189
        5.36       0.044    0.148958   0.0333139
        5.52       0.008    0.194958   0.0454084
        5.68        0.01   0.0798542   0.0269682
        5.84       0.015   0.0749167    0.025363
           6       0.058      0.0555   0.0183568
        6.16       0.019   0.0174167  0.00769192
        6.32           0           0           0
        6.48           0           0           0
        6.64           0           0           0
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08           0   0.0130408  0.00570604
        0.24       0.075     0.19749   0.0446327
         0.4       1.469    0.520857   0.0630852
        0.56       2.535     1.38333    0.117867
        0.72       3.412     1.85682     0.12092
        0.88       2.832     2.38612    0.139853
        1.04       3.176     3.06516    0.173671
         1.2       3.995     3.92188    0.205877
        1.36       4.637     5.08241    0.248227
        1.52       5.588       5.281    0.245711
        1.68       6.922     5.42998    0.233352
        1.84       7.714     6.02992     0.23815
           2       7.898     6.97863    0.272191
        2.16       6.556     7.00237    0.240692
        2.32       5.921     8.41253    0.891096
        2.48         6.1     7.17149    0.376286
        2.64         5.6     7.73606    0.745154
         2.8       7.171      6.3521    0.253466
        2.96       4.611      5.3928    0.173481
        3.12       3.748     4.36416     0.16342
        3.28        2.39      3.7462    0.178779
        3.44       1.269     3.02755    0.152472
         3.6       2.795     2.73247    0.156558
        3.76        0.41     1.94694    0.140301
        3.92        2.64     2.05837    0.133042
        4.08       1.653     1.42996   0.0962106
        4.24       1.054      1.1569    0.113052
         4.4       0.725    0.761633   0.0681765
        4.56       0.076    0.684408   0.0851786
        4.72       1.473    0.528735   0.0636082
        4.88       1.666    0.385306   0.0626256
        5.04        0.21    0.160265   0.0339091
         5.2        0.51    0.219327   0.0378867
        5.36       0.316    0.152367    0.032808
        5.52       0.256    0.196204   0.0444987
        5.68       0.121   0.0806939   0.0264309
        5.84       0.006   0.0735102   0.0248843
           6       0.351   0.0615306   0.0189469
        6.16        0.06   0.0182857  0.00758388
