# VELOCITY:     SINGLE_BLOCK_AVE_POFV:       PROGRESSIVE_AVE_POFV:        ERROR:
              3.24             0.218           2.78074          0.351045
              3.48             0.482           1.14481           0.21071
              3.72             1.214          0.761037          0.116926
              3.96                 0          0.294889         0.0675106
               4.2                 0          0.230519         0.0686183
              4.44                 0          0.134593         0.0542744
              4.68                 0         0.0341481         0.0177054
              4.92                 0         0.0116296         0.0108957
              5.16                 0        0.00444444        0.00436136
               5.4                 0                 0                 0
              5.64                 0                 0                 0
              5.88                 0                 0                 0
              6.12                 0                 0                 0
              6.36                 0                 0                 0
               6.6                 0                 0                 0
              6.84                 0                 0                 0
              7.08                 0                 0                 0
              0.12                 0          0.283857         0.0689648
              0.36             1.678           1.62721          0.158172
               0.6             5.798           4.22007          0.227656
              0.84             7.148           7.71507          0.450712
              1.08            12.944           10.2488          0.428313
              1.32             11.21           13.2789          0.596537
              1.56            17.844           12.4726          0.462153
               1.8              9.89            12.831          0.485913
              2.04             8.822           11.8564          0.354945
              2.28             14.96           10.0625          0.620301
              2.52             8.396           8.70143          0.520981
              2.76             5.994           5.72793          0.333499
                 3             1.202           3.69464          0.338757
              3.24             0.114            2.6855           0.35119
              3.48                 1           1.13964          0.203248
              3.72             0.386          0.747643          0.113515
              3.96             0.614          0.306286         0.0660545
               4.2                 0          0.222286         0.0666597
              4.44                 0          0.129786         0.0525485
              4.68                 0         0.0329286          0.017115
              4.92                 0         0.0112143         0.0105145
              5.16                 0        0.00428571        0.00420849
               5.4                 0                 0                 0
              5.64                 0                 0                 0
              5.88                 0                 0                 0
              6.12                 0                 0                 0
              6.36                 0                 0                 0
               6.6                 0                 0                 0
              6.84                 0                 0                 0
              7.08                 0                 0                 0
              0.12             0.542          0.292759         0.0671587
              0.36             3.048           1.67621          0.160125
               0.6              5.09           4.25007          0.221773
              0.84             9.138           7.76414          0.437833
              1.08             7.872           10.1668          0.421312
              1.32            11.156           13.2057          0.580441
              1.56            17.574           12.6485          0.478526
               1.8            13.278           12.8464          0.469402
              2.04             9.692           11.7818          0.350464
              2.28            11.118           10.0989          0.599978
              2.52             8.906           8.70848          0.503063
              2.76             5.446           5.71821          0.322141
                 3             1.956           3.63469          0.332339
              3.24              1.04           2.62876          0.343633
              3.48             1.144           1.13979           0.19624
              3.72                 0          0.721862           0.11249
              3.96                 1          0.330207         0.0679703
               4.2                 0          0.214621         0.0648003
              4.44                 0           0.12531         0.0509267
              4.68                 0         0.0317931         0.0165625
              4.92                 0         0.0108276          0.010159
              5.16                 0        0.00413793        0.00406596
               5.4                 0                 0                 0
              5.64                 0                 0                 0
              5.88                 0                 0                 0
              6.12                 0                 0                 0
              6.36                 0                 0                 0
               6.6                 0                 0                 0
              6.84                 0                 0                 0
              7.08                 0                 0                 0
              0.12             0.638          0.304267         0.0658987
              0.36             3.964           1.75247          0.171991
               0.6             3.868           4.23733          0.214746
              0.84             5.216            7.6792          0.431399
              1.08             12.39           10.2409          0.413734
              1.32            10.766           13.1244          0.566761
              1.56            18.144           12.8317            0.4964
               1.8            13.338           12.8628          0.454041
              2.04            10.354           11.7342          0.341998
              2.28            12.024           10.1631            0.5834
              2.52             7.226           8.65907          0.488716
              2.76             5.512           5.71133          0.311476
                 3             2.098           3.58347          0.325184
              3.24             1.284           2.58393          0.335089
              3.48             0.234            1.1096          0.192007
              3.72             0.496          0.714333          0.108992
              3.96             0.394          0.332333         0.0657379
               4.2             0.054          0.209267         0.0628611
              4.44                 0          0.121133         0.0494001
              4.68                 0         0.0307333         0.0160442
              4.92                 0         0.0104667         0.0098268
              5.16                 0             0.004        0.00393277
               5.4                 0                 0                 0
              5.64                 0                 0                 0
              5.88                 0                 0                 0
              6.12                 0                 0                 0
              6.36                 0                 0                 0
               6.6                 0                 0                 0
              6.84                 0                 0                 0
              7.08                 0                 0                 0
              0.12             0.194           0.30071         0.0638689
              0.36              2.08           1.76303          0.166767
               0.6             3.496           4.21342          0.209146
              0.84             8.806           7.71555          0.419011
              1.08            15.066           10.3966          0.428666
              1.32            13.378           13.1326          0.548537
              1.56            11.892           12.8014          0.481312
               1.8            12.978           12.8665           0.43941
              2.04            13.248            11.783          0.334434
              2.28             9.342           10.1366          0.565182
              2.52             7.684           8.62761          0.473962
              2.76             5.296           5.69794          0.301717
                 3              1.59           3.51916           0.32099
              3.24             2.154           2.57006          0.324567
              3.48             0.316             1.084          0.187512
              3.72             0.064          0.693355          0.107476
              3.96             0.416          0.335032         0.0636727
               4.2                 0          0.202516         0.0611947
              4.44                 0          0.117226         0.0479608
              4.68                 0         0.0297419         0.0155573
              4.92                 0          0.010129        0.00951561
              5.16                 0        0.00387097        0.00380802
               5.4                 0                 0                 0
              5.64                 0                 0                 0
              5.88                 0                 0                 0
              6.12                 0                 0                 0
              6.36                 0                 0                 0
               6.6                 0                 0                 0
              6.84                 0                 0                 0
              7.08                 0                 0                 0
              0.12               0.9          0.319438         0.0645603
              0.36             0.802             1.733          0.164238
               0.6              5.24            4.2455          0.205056
              0.84            10.378           7.79875          0.414095
              1.08            13.932           10.5071          0.429272
              1.32             14.29           13.1687          0.532587
              1.56            12.868           12.8034          0.466276
               1.8            12.874           12.8668          0.425678
              2.04            11.716           11.7809           0.32399
              2.28              7.88           10.0661          0.551902
              2.52             6.734           8.56844           0.46283
              2.76             4.966           5.67506          0.293154
                 3             2.078           3.47412          0.314102
              3.24              1.38           2.53287          0.316548
              3.48             1.024           1.08213          0.181662
              3.72             0.026            0.6725          0.106122
              3.96              0.73          0.347375         0.0628678
               4.2             0.182          0.201875         0.0592857
              4.44                 0          0.113562         0.0466018
              4.68                 0         0.0288125         0.0150989
              4.92                 0         0.0098125        0.00922351
              5.16                 0           0.00375        0.00369094
               5.4                 0                 0                 0
              5.64                 0                 0                 0
              5.88                 0                 0                 0
              6.12                 0                 0                 0
              6.36                 0                 0                 0
               6.6                 0                 0                 0
              6.84                 0                 0                 0
              7.08                 0                 0                 0
              0.12              1.05          0.341576          0.066291
              0.36             1.262           1.71873           0.15988
               0.6             4.104           4.24121          0.198887
              0.84            12.006           7.92624          0.420716
              1.08            12.858           10.5783          0.422134
              1.32            16.594           13.2725          0.526465
              1.56            12.102           12.7822           0.45263
               1.8            11.254           12.8179          0.415575
              2.04             11.37           11.7685          0.314411
              2.28             6.482           9.95745          0.545759
              2.52             8.144           8.55558          0.448983
              2.76              5.16           5.65945          0.284685
                 3             2.726           3.45145          0.305401
              3.24             2.808           2.54121          0.307065
              3.48              0.08           1.05176          0.178677
              3.72                 0          0.652121          0.104844
              3.96                 0          0.336848         0.0618377
               4.2                 0          0.195758         0.0578039
              4.44                 0          0.110121         0.0453165
              4.68                 0         0.0279394         0.0146665
              4.92                 0        0.00951515         0.0089488
              5.16                 0        0.00363636        0.00358084
               5.4                 0                 0                 0
              5.64                 0                 0                 0
              5.88                 0                 0                 0
              6.12                 0                 0                 0
              6.36                 0                 0                 0
               6.6                 0                 0                 0
              6.84                 0                 0                 0
              7.08                 0                 0                 0
              0.12              0.21          0.337706         0.0644542
              0.36             1.344           1.70771          0.155557
               0.6             4.324           4.24365          0.193052
              0.84             9.792           7.98112          0.411905
              1.08             14.51           10.6939          0.425262
              1.32            15.342           13.3334          0.514487
              1.56            14.414           12.8302          0.441855
               1.8            12.014           12.7942          0.404024
              2.04             8.408           11.6696          0.320322
              2.28             7.976           9.89918           0.53281
              2.52             7.786           8.53294          0.436348
              2.76             7.216           5.70524          0.279969
                 3              2.23           3.41553          0.298524
              3.24             1.374           2.50688          0.299947
              3.48             0.948           1.04871          0.173448
              3.72             0.112          0.636235          0.102957
              3.96                 0          0.326941         0.0608074
               4.2                 0              0.19         0.0563898
              4.44                 0          0.106882         0.0440992
              4.68                 0         0.0271176         0.0142582
              4.92                 0        0.00923529        0.00868998
              5.16                 0        0.00352941        0.00347712
               5.4                 0                 0                 0
              5.64                 0                 0                 0
              5.88                 0                 0                 0
              6.12                 0                 0                 0
              6.36                 0                 0                 0
               6.6                 0                 0                 0
              6.84                 0                 0                 0
              7.08                 0                 0                 0
              0.12             0.276          0.335943         0.0626367
              0.36             3.238           1.75143          0.157137
               0.6             5.276           4.27314          0.189777
              0.84             7.768           7.97503          0.400181
              1.08            12.044           10.7325          0.414857
              1.32            12.316           13.3043          0.500608
              1.56            17.018           12.9498          0.445136
               1.8            13.234           12.8068          0.392676
              2.04            11.596           11.6675          0.311177
              2.28             7.812           9.83954          0.520913
              2.52             8.354           8.52783          0.423911
              2.76              2.97           5.62709          0.282667
                 3             3.292             3.412          0.290016
              3.24              1.63           2.48183          0.292421
              3.48             1.176           1.05234           0.16853
              3.72                 0          0.618057          0.101607
              3.96                 0            0.3176         0.0597833
               4.2                 0          0.184571         0.0550394
              4.44                 0          0.103829         0.0429449
              4.68                 0         0.0263429         0.0138718
              4.92                 0        0.00897143         0.0084457
              5.16                 0        0.00342857        0.00337924
               5.4                 0                 0                 0
              5.64                 0                 0                 0
              5.88                 0                 0                 0
              6.12                 0                 0                 0
              6.36                 0                 0                 0
               6.6                 0                 0                 0
              6.84                 0                 0                 0
              7.08                 0                 0                 0
              0.12             0.268          0.334056         0.0609252
              0.36             2.326           1.76739           0.15358
               0.6              4.78           4.28722          0.185027
              0.84             8.318           7.98456          0.389178
              1.08            13.628           10.8129          0.411056
              1.32             9.018           13.1853          0.500661
              1.56            17.844           13.0858          0.453056
               1.8            17.974           12.9503          0.407157
              2.04            10.752           11.6421          0.303571
              2.28             8.082           9.79072          0.508726
              2.52             5.748           8.45061           0.41911
              2.76              1.67           5.51717          0.295415
                 3             4.906            3.4535          0.284914
              3.24               1.6           2.45733          0.285322
              3.48             1.086           1.05328          0.163852
              3.72                 0          0.600889          0.100225
              3.96                 0          0.308778           0.05877
               4.2                 0          0.179444         0.0537488
              4.44                 0          0.100944         0.0418487
              4.68                 0         0.0256111         0.0135058
              4.92                 0        0.00872222        0.00821477
              5.16                 0        0.00333333        0.00328671
               5.4                 0                 0                 0
              5.64                 0                 0                 0
              5.88                 0                 0                 0
              6.12                 0                 0                 0
              6.36                 0                 0                 0
               6.6                 0                 0                 0
              6.84                 0                 0                 0
              7.08                 0                 0                 0
              0.12             0.048          0.326324         0.0597671
              0.36             1.068           1.74849          0.150588
               0.6             4.934            4.3047           0.18085
              0.84             8.488           7.99816          0.378898
              1.08            15.786           10.9474          0.421348
              1.32             11.77            13.147          0.488589
              1.56            13.966           13.1096          0.441435
               1.8            15.104           13.0085          0.400291
              2.04            12.228           11.6579          0.295779
              2.28             8.392           9.75292          0.496379
              2.52             4.634           8.34746          0.420284
              2.76             4.734             5.496          0.288188
                 3             4.016            3.4687          0.277618
              3.24              0.99           2.41768          0.280354
              3.48             1.672              1.07          0.160274
              3.72              0.17          0.589243         0.0981904
              3.96                 0          0.300432         0.0577711
               4.2                 0          0.174595         0.0525144
              4.44                 0         0.0982162         0.0408065
              4.68                 0         0.0249189         0.0131585
              4.92                 0        0.00848649        0.00799613
              5.16                 0        0.00324324        0.00319912
               5.4                 0                 0                 0
              5.64                 0                 0                 0
              5.88                 0                 0                 0
              6.12                 0                 0                 0
              6.36                 0                 0                 0
               6.6                 0                 0                 0
              6.84                 0                 0                 0
              7.08                 0                 0                 0
              0.12                 0          0.317737          0.058808
              0.36             2.242           1.76147          0.147185
               0.6             4.308           4.30479           0.17609
              0.84             6.968           7.97105          0.369895
              1.08             13.68           11.0193          0.416351
              1.32              15.2           13.2011          0.478709
              1.56            12.204           13.0857          0.430462
               1.8            14.962           13.0599          0.393045
              2.04            10.772           11.6346          0.288913
              2.28            10.334           9.76821          0.483552
              2.52             6.682           8.30363          0.411503
              2.76             5.192             5.488          0.280715
                 3              2.97           3.45558          0.270623
              3.24             0.876           2.37711          0.275896
              3.48             1.224           1.07405          0.156108
              3.72             0.386          0.583895          0.095752
              3.96                 0          0.292526         0.0567892
               4.2                 0              0.17         0.0513331
              4.44                 0         0.0956316         0.0398144
              4.68                 0         0.0242632         0.0128285
              4.92                 0        0.00826316        0.00778882
              5.16                 0        0.00315789        0.00311607
               5.4                 0                 0                 0
              5.64                 0                 0                 0
              5.88                 0                 0                 0
              6.12                 0                 0                 0
              6.36                 0                 0                 0
               6.6                 0                 0                 0
              6.84                 0                 0                 0
              7.08                 0                 0                 0
              0.12                 0           0.30959         0.0578617
              0.36             2.646           1.78415          0.145147
               0.6              4.63           4.31313          0.171773
              0.84              8.07           7.97359           0.36042
              1.08            13.872           11.0924          0.412051
              1.32            12.612           13.1859          0.466673
              1.56             8.818           12.9763           0.43311
               1.8            16.232           13.1413          0.391292
              2.04            15.504           11.7338          0.298054
              2.28            10.806           9.79482          0.471885
              2.52             7.626           8.28626          0.401319
              2.76             1.968           5.39774          0.287661
                 3             1.966           3.41738          0.266365
              3.24             1.322           2.35005          0.270145
              3.48              1.63           1.08831          0.152754
              3.72             0.298          0.576564          0.093577
              3.96                 0          0.285026         0.0558262
               4.2                 0          0.165641         0.0502016
              4.44                 0         0.0931795         0.0388689
              4.68                 0          0.023641         0.0125147
              4.92                 0        0.00805128        0.00759199
              5.16                 0        0.00307692        0.00303722
               5.4                 0                 0                 0
              5.64                 0                 0                 0
              5.88                 0                 0                 0
              6.12                 0                 0                 0
              6.36                 0                 0                 0
               6.6                 0                 0                 0
              6.84                 0                 0                 0
              7.08                 0                 0                 0
              0.12                 0           0.30185         0.0569305
              0.36             1.922            1.7876           0.14156
               0.6             4.176            4.3097          0.167513
              0.84             8.676           7.99115          0.351837
              1.08              9.82           11.0606          0.402976
              1.32            13.376           13.1907           0.45503
              1.56             8.206           12.8571          0.438394
               1.8            14.834           13.1836          0.383791
              2.04            19.396           11.9254          0.346735
              2.28            15.392           9.93475          0.480387
              2.52             6.472            8.2409           0.39384
              2.76             1.488               5.3          0.296611
                 3             1.648           3.37315          0.263354
              3.24             1.432            2.3271          0.264364
              3.48             1.162           1.09015          0.148947
              3.72                 0           0.56215         0.0923411
              3.96                 0            0.2779         0.0548834
               4.2                 0            0.1615          0.049117
              4.44                 0           0.09085          0.037967
              4.68                 0           0.02305         0.0122158
              4.92                 0           0.00785        0.00740486
              5.16                 0             0.003        0.00296226
               5.4                 0                 0                 0
              5.64                 0                 0                 0
              5.88                 0                 0                 0
              6.12                 0                 0                 0
              6.36                 0                 0                 0
               6.6                 0                 0                 0
              6.84                 0                 0                 0
              7.08                 0                 0                 0
