#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
               315             -0.76         -0.775746        0.00573427
               316             -0.76         -0.775696        0.00571634
               317             -0.84         -0.775899         0.0057019
               318             -0.84         -0.776101        0.00568754
               319             -0.84         -0.776301        0.00567323
               320             -0.84           -0.7765        0.00565899
               321             -0.84         -0.776698        0.00564482
               322             -0.84         -0.776894        0.00563071
               323             -0.76         -0.776842        0.00561352
               324             -0.76          -0.77679        0.00559644
               325             -0.68         -0.776492        0.00558714
               326             -0.92         -0.776933        0.00558731
               327             -0.92          -0.77737        0.00558733
               328             -0.84         -0.777561        0.00557356
               329             -0.76         -0.777508        0.00555687
               330             -0.76         -0.777455        0.00554029
               331             -0.84         -0.777644        0.00552677
               332             -0.84         -0.777831        0.00551331
               333             -0.84         -0.778018        0.00549992
               334             -0.92         -0.778443        0.00549985
               335             -0.84         -0.778627        0.00548651
               336             -0.92         -0.779048        0.00548629
               337             -0.76         -0.778991         0.0054703
               338             -0.68         -0.778698        0.00546195
               339             -0.76         -0.778643        0.00544611
               340             -0.76         -0.778588        0.00543037
               341             -0.68         -0.778299        0.00542214
               342             -0.76         -0.778246        0.00540655
               343             -0.92         -0.778659        0.00540656
               344             -0.92          -0.77907        0.00540643
               345             -0.76         -0.779014        0.00539104
               346             -0.92         -0.779422        0.00539084
               347             -0.92         -0.779827         0.0053905
               348             -0.92          -0.78023        0.00539004
               349             -0.92          -0.78063        0.00538946
               350             -0.92         -0.781029        0.00538875
               351             -0.84         -0.781197        0.00537601
               352                -1         -0.781818        0.00539656
               353             -0.92          -0.78221        0.00539545
               354             -0.92         -0.782599        0.00539423
               355             -0.92         -0.782986         0.0053929
               356                -1         -0.783596         0.0054121
               357             -0.92         -0.783978        0.00541041
               358                -1         -0.784581        0.00542884
               359                -1         -0.785181        0.00544678
               360                -1         -0.785778        0.00546424
               361             -0.92          -0.78615        0.00546174
               362             -0.84         -0.786298        0.00544867
               363             -0.92         -0.786667         0.0054461
               364             -0.92         -0.787033        0.00544344
               365             -0.84         -0.787178        0.00543046
               366             -0.76         -0.787104        0.00541613
               367             -0.84         -0.787248        0.00540329
               368             -0.92         -0.787609        0.00540064
               369             -0.84         -0.787751        0.00538787
               370             -0.92         -0.788108        0.00538515
               371             -0.92         -0.788464        0.00538235
