# VELOCITY:     SINGLE_BLOCK_AVE_POFV:       PROGRESSIVE_AVE_POFV:        ERROR:
        5.04       0.605    0.405812   0.0701002
         5.2       0.198    0.261188   0.0527145
        5.36       0.437    0.158156   0.0326798
        5.52           0    0.185562   0.0460113
        5.68           0   0.0527188   0.0196821
        5.84           0   0.0148125   0.0131617
           6           0   0.0480312   0.0293994
        6.16           0   0.0498437   0.0306946
        6.32           0   0.0629062   0.0386456
        6.48           0    0.014125   0.0134342
        6.64           0  0.00509375  0.00409348
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08           0   0.0160606  0.00746279
        0.24           0    0.314818   0.0596324
         0.4        0.61    0.665485   0.0891394
        0.56       1.096     1.31958    0.161781
        0.72       2.596     1.82176     0.18448
        0.88       3.249     2.65442    0.188732
        1.04       2.031     3.23327    0.166911
         1.2       4.218     4.01718    0.189196
        1.36       4.085      5.6147    0.275248
        1.52       3.856      5.8247    0.246952
        1.68       7.082     6.36458    0.293694
        1.84       8.305        6.71    0.278132
           2       7.617     6.91039    0.257749
        2.16       5.444     6.79179    0.286179
        2.32       10.64     7.05376    0.302911
        2.48       5.139     6.54555    0.241362
        2.64       7.839     6.68742    0.255934
         2.8       4.481     5.73788    0.296266
        2.96       4.976     5.21633    0.228039
        3.12       3.116     4.10285    0.193867
        3.28       3.722     3.54021    0.161125
        3.44       4.465     3.08124    0.173664
         3.6       2.921     2.91158    0.221126
        3.76         2.4     1.95991    0.141468
        3.92       0.731     1.82018    0.131717
        4.08        2.03     1.28618    0.114531
        4.24       0.987     1.25542    0.138632
         4.4       1.391     1.07179    0.127206
        4.56       0.433     0.91697    0.134201
        4.72       0.972    0.724152   0.0896451
        4.88       0.438    0.575485   0.0918152
        5.04       0.548    0.410121   0.0681082
         5.2       0.153    0.257909   0.0512189
        5.36       0.012    0.153727   0.0319882
        5.52       0.003     0.18003   0.0449484
        5.68       0.003   0.0512121   0.0191432
        5.84       0.003   0.0144545   0.0127678
           6       0.004    0.046697   0.0285388
        6.16       0.003   0.0484242   0.0297973
        6.32       0.005   0.0611515   0.0375143
        6.48       0.006   0.0138788   0.0130294
        6.64       0.338   0.0151818   0.0106977
         6.8       0.052  0.00157576   0.0015517
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08       0.102   0.0185882  0.00765939
        0.24       0.332    0.315324   0.0578806
         0.4        0.62    0.664147   0.0865277
        0.56       0.778     1.30365    0.157805
        0.72       1.833     1.82209    0.179055
        0.88       3.141     2.66874    0.183723
        1.04       3.616     3.24453    0.162381
         1.2       3.352     3.99762     0.18464
        1.36       3.138     5.54185    0.276623
        1.52       5.865     5.82588    0.239692
        1.68       7.863     6.40865    0.288344
        1.84        7.18     6.72382    0.270295
           2       8.583     6.95959    0.254819
        2.16       7.328     6.80756    0.278196
        2.32       8.048       7.083     0.29541
        2.48       7.499     6.57359    0.235887
        2.64       4.898     6.63479     0.25376
         2.8       6.894     5.77188    0.289498
        2.96        3.95     5.17909    0.224352
        3.12       3.582     4.08753     0.18877
        3.28       3.304     3.53326    0.156535
        3.44        4.94     3.13591    0.176952
         3.6       1.544     2.87135     0.21825
        3.76       1.727     1.95306    0.137473
        3.92        1.25     1.80341    0.128906
        4.08       0.873     1.27403    0.111805
        4.24       1.472     1.26179    0.134701
         4.4       0.613     1.05829    0.124178
        4.56       0.964    0.918353    0.130261
        4.72       0.212    0.709088    0.088265
        4.88       0.019    0.559118   0.0905619
        5.04       0.542       0.414   0.0662154
         5.2       0.092    0.253029   0.0499444
        5.36       0.114    0.152559   0.0310687
        5.52       0.045    0.176059   0.0438015
        5.68       0.461   0.0632647   0.0220503
        5.84       0.074   0.0162059   0.0125118
           6       0.013   0.0457059   0.0277166
        6.16       0.013   0.0473824   0.0289391
        6.32       0.018   0.0598824   0.0364324
        6.48       0.216   0.0198235   0.0139365
        6.64       0.892   0.0409706   0.0274465
         6.8           0  0.00152941  0.00150675
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08       0.026      0.0188  0.00744348
        0.24       0.205    0.312171   0.0563127
         0.4       0.338    0.654829   0.0845558
        0.56       0.643     1.28477    0.154421
        0.72       1.802     1.82151     0.17394
        0.88       2.395     2.66091     0.17864
        1.04       2.657     3.22774    0.158607
         1.2       4.939     4.02451    0.181313
        1.36       3.843     5.49331    0.272945
        1.52       6.459     5.84397    0.233525
        1.68       5.392      6.3796    0.281565
        1.84       6.337     6.71277    0.262798
           2       5.207     6.90951    0.252411
        2.16       9.186     6.87551    0.278424
        2.32       9.399     7.14917    0.294288
        2.48       5.881      6.5538    0.229976
        2.64       7.305     6.65394    0.247231
         2.8       6.529     5.79351    0.282033
        2.96       6.485      5.2164    0.221023
        3.12       3.168     4.06126    0.185196
        3.28       3.506     3.53249    0.152065
        3.44       3.159     3.13657    0.171898
         3.6       2.627     2.86437    0.212126
        3.76       1.933     1.95249    0.133546
        3.92       1.249     1.78757    0.126192
        4.08       0.708     1.25786    0.109774
        4.24       2.633     1.30097    0.136431
         4.4       0.516      1.0428    0.121593
        4.56       0.922    0.918457    0.126539
        4.72       0.432    0.701171   0.0860974
        4.88       0.119    0.546543   0.0888431
        5.04       0.936    0.428914   0.0659818
         5.2       0.553      0.2616   0.0492473
        5.36       0.098       0.151   0.0302201
        5.52       0.217    0.177229   0.0425656
        5.68       0.019       0.062   0.0214565
        5.84       0.005   0.0158857   0.0121584
           6       0.004   0.0445143   0.0269503
        6.16       0.005   0.0461714   0.0281376
        6.32       0.007   0.0583714   0.0354228
        6.48       0.109   0.0223714   0.0137692
        6.64       0.047   0.0411429   0.0266628
         6.8           0  0.00148571  0.00146434
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08           0   0.0182778  0.00725501
        0.24       0.556    0.318944   0.0551542
         0.4        0.48    0.649972   0.0823464
        0.56       0.827     1.27206    0.150654
        0.72       1.384     1.80936    0.169532
        0.88        1.71      2.6345     0.17562
        1.04       3.343     3.23094    0.154233
         1.2       3.381     4.00664    0.177156
        1.36       5.654     5.49778      0.2654
        1.52       7.508     5.89019    0.231568
        1.68       4.329     6.32264    0.279446
        1.84       7.641     6.73856     0.25676
           2       9.432     6.97958    0.254939
        2.16       7.002     6.87903    0.270712
        2.32       6.205     7.12294    0.287279
        2.48       5.145     6.51467    0.226893
        2.64       8.272     6.69889    0.244415
         2.8       6.486     5.81275    0.274854
        2.96       6.521     5.25264    0.217834
        3.12       3.703     4.05131    0.180318
        3.28       2.923     3.51556     0.14878
        3.44       1.688     3.09633    0.171768
         3.6       2.186     2.84553    0.207069
        3.76       1.558     1.94153    0.130285
        3.92       1.855     1.78944    0.122701
        4.08       1.258     1.25786    0.106725
        4.24       2.128     1.32394    0.134561
         4.4       0.762       1.035    0.118465
        4.56       0.799    0.915139    0.123068
        4.72       1.038    0.710528   0.0842127
        4.88       0.283    0.539222   0.0866763
        5.04       1.243    0.451528   0.0679136
         5.2       0.551    0.269639    0.048531
        5.36       0.149    0.150944   0.0293807
        5.52           0    0.172306    0.041667
        5.68           0   0.0602778   0.0209295
        5.84           0   0.0154444   0.0118287
           6           0   0.0432778     0.02623
        6.16           0   0.0448889   0.0273852
        6.32           0     0.05675    0.034476
        6.48           0     0.02175   0.0134008
        6.64           0        0.04   0.0259467
         6.8           0  0.00144444  0.00142424
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08       0.007    0.017973  0.00706533
        0.24       0.043    0.311486   0.0541655
         0.4       1.263    0.666541   0.0817706
        0.56       1.385     1.27511    0.146613
        0.72       1.471     1.80022    0.165197
        0.88       3.594     2.66043    0.172777
        1.04        3.31     3.23308     0.15008
         1.2       4.272     4.01381    0.172513
        1.36       2.736     5.42314    0.268518
        1.52       5.045     5.86735    0.226433
        1.68       5.151     6.29097    0.273682
        1.84       6.286     6.72632    0.250112
           2       9.088     7.03657    0.254338
        2.16       7.713     6.90157    0.264332
        2.32       5.757     7.08603    0.281877
        2.48        6.23     6.50697    0.220891
        2.64       7.576     6.72259    0.238956
         2.8       7.803     5.86654    0.272638
        2.96       5.881     5.26962    0.212608
        3.12       5.749     4.09719    0.181189
        3.28       2.934     3.49984    0.145587
        3.44       1.598     3.05584    0.171833
         3.6       1.234     2.80197    0.206002
        3.76       3.183     1.97508    0.131014
        3.92       0.667     1.75911    0.123078
        4.08       2.788     1.29922    0.111565
        4.24       2.453     1.35446     0.13434
         4.4       0.236     1.01341    0.117215
        4.56       0.549    0.905243    0.120139
        4.72       0.867    0.714757   0.0820428
        4.88       1.031    0.552514   0.0853467
        5.04        0.01    0.439595   0.0671183
         5.2        0.09    0.264784   0.0474616
        5.36           0    0.146865   0.0288685
        5.52           0    0.167649   0.0408003
        5.68           0   0.0586486   0.0204271
        5.84           0    0.015027   0.0115163
           6           0   0.0421081   0.0255472
        6.16           0   0.0436757   0.0266719
        6.32           0   0.0552162   0.0335783
        6.48           0   0.0211622   0.0130515
        6.64           0   0.0389189   0.0252679
         6.8           0  0.00140541  0.00138628
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08           0      0.0175  0.00689521
        0.24       0.007    0.303474   0.0533294
         0.4       0.911    0.672974   0.0798714
        0.56       2.965     1.31958    0.149347
        0.72       2.295     1.81324    0.161362
        0.88       3.329     2.67803    0.169124
        1.04       2.993     3.22676    0.146263
         1.2       4.406     4.02413    0.168281
        1.36       2.693     5.35129    0.270893
        1.52       4.317     5.82655     0.22412
        1.68       4.237     6.23692    0.271765
        1.84       6.948     6.73216    0.243598
           2       8.103     7.06463    0.249188
        2.16       8.576     6.94563    0.261023
        2.32       4.242     7.01118    0.284222
        2.48       5.826     6.48905    0.215803
        2.64       7.767     6.75008    0.234243
         2.8       5.606     5.85968     0.26555
        2.96       5.312     5.27074    0.207016
        3.12       7.072     4.17547    0.192591
        3.28       5.744     3.55889    0.153267
        3.44       3.176       3.059     0.16734
         3.6       0.929     2.75268    0.206393
        3.76       2.073     1.97766    0.127591
        3.92        2.47     1.77782    0.121252
        4.08       2.043     1.31879    0.110333
        4.24       1.449     1.35695    0.130828
         4.4       0.748     1.00642    0.114339
        4.56       0.897    0.905026    0.116978
        4.72       0.536    0.710053   0.0800185
        4.88       0.004    0.538079   0.0843126
        5.04       0.004    0.428132   0.0663237
         5.2       0.006    0.257974   0.0466986
        5.36       0.186    0.147895   0.0281272
        5.52       0.057    0.164737   0.0398303
        5.68       0.073   0.0590263   0.0198931
        5.84           0   0.0146316   0.0112201
           6           0       0.041   0.0248989
        6.16           0   0.0425263   0.0259948
        6.32           0   0.0537632   0.0327261
        6.48           0   0.0206053   0.0127199
        6.64           0   0.0378947   0.0246237
         6.8           0  0.00136842   0.0013503
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08       0.011   0.0173333  0.00672043
        0.24        0.12    0.298769   0.0521691
         0.4       2.066    0.708692   0.0854376
        0.56       1.383     1.32121    0.145527
        0.72        1.79     1.81264    0.157225
        0.88       2.976     2.68567     0.16496
        1.04       4.395     3.25672    0.145548
         1.2       4.867     4.04574    0.165348
        1.36       2.668     5.28249    0.272545
        1.52       4.387     5.78964    0.221392
        1.68       6.048     6.23208    0.264839
        1.84       5.126     6.69097    0.240808
           2       6.814     7.05821    0.242882
        2.16       7.304     6.95482    0.254492
        2.32       6.517     6.99851    0.277216
        2.48       7.477     6.51438    0.211752
        2.64       4.084     6.68172    0.238003
         2.8       6.135     5.86674    0.258835
        2.96       6.826     5.31062    0.205513
        3.12       6.788     4.24246    0.198962
        3.28       4.995     3.59572    0.153696
        3.44       4.316     3.09123    0.166124
         3.6       1.351     2.71674    0.204206
        3.76        0.62     1.94285    0.128981
        3.92       2.663     1.80051    0.120249
        4.08       2.317     1.34438    0.110433
        4.24       1.125       1.351    0.127608
         4.4       1.088     1.00851    0.111426
        4.56       0.671    0.899026    0.114132
        4.72       0.145    0.695564   0.0792676
        4.88       0.441     0.53559   0.0821874
        5.04       0.398    0.427359   0.0646275
         5.2       0.069    0.253128   0.0457519
        5.36       0.007    0.144282    0.027637
        5.52       0.012    0.160821   0.0390011
        5.68           0   0.0575128   0.0194405
        5.84           0   0.0142564   0.0109386
           6           0   0.0399487   0.0242827
        6.16           0   0.0414359   0.0253511
        6.32           0   0.0523846    0.031916
        6.48           0   0.0200769   0.0124047
        6.64           0   0.0369231   0.0240115
         6.8           0  0.00133333  0.00131613
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08           0      0.0169  0.00656637
        0.24       0.009    0.291525   0.0513654
         0.4       1.421      0.7265   0.0851373
        0.56       1.803     1.33325    0.142386
        0.72       3.015      1.8427    0.156142
        0.88       3.019       2.694    0.161046
        1.04       3.069     3.25202    0.141985
         1.2       4.577     4.05902    0.161747
        1.36       3.404     5.23552    0.269747
        1.52       3.597     5.73483     0.22254
        1.68       5.166     6.20543    0.259556
        1.84       7.175     6.70308    0.235091
           2       6.005     7.03187    0.238233
        2.16       7.308     6.96365    0.248283
        2.32       9.304     7.05615    0.276213
        2.48       8.537     6.56495    0.212409
        2.64       5.653       6.656    0.233438
         2.8       4.196     5.82497    0.255712
        2.96       4.776     5.29725    0.200809
        3.12       3.287     4.21858    0.195417
        3.28        3.67     3.59757    0.149865
        3.44       6.259     3.17043     0.17986
         3.6       3.051      2.7251    0.199272
        3.76       3.349       1.978    0.130459
        3.92       1.963     1.80457    0.117311
        4.08        0.36     1.31977     0.11038
        4.24       0.174     1.32157    0.127766
         4.4       1.031     1.00907    0.108642
        4.56       0.268     0.88325    0.112364
        4.72       0.613      0.6935   0.0773128
        4.88       1.372      0.5565     0.08275
        5.04       0.515     0.42955    0.063049
         5.2       0.054     0.24815   0.0448781
        5.36           0    0.140675   0.0271804
        5.52           0      0.1568   0.0382327
        5.68           0    0.056075   0.0190076
        5.84           0      0.0139    0.010671
           6           0     0.03895   0.0236961
        6.16           0      0.0404   0.0247385
        6.32           0    0.051075   0.0311449
        6.48           0    0.019575   0.0121047
        6.64           0       0.036    0.023429
         6.8           0      0.0013  0.00128365
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08           0   0.0164878  0.00641914
        0.24       0.258    0.290707   0.0501191
         0.4       0.984     0.73278   0.0832921
        0.56       2.659     1.36559    0.142538
        0.72       2.713     1.86393    0.153769
        0.88       1.896     2.67454     0.15829
        1.04        2.67     3.23783     0.13923
         1.2       3.515     4.04576    0.158346
        1.36       3.815     5.20088    0.265383
        1.52       3.695     5.68507    0.222604
        1.68       2.241     6.10873    0.270638
        1.84       5.646     6.67729    0.230767
           2       8.864     7.07656    0.236576
        2.16       9.374     7.02244     0.24909
        2.32       8.777     7.09812    0.272646
        2.48       6.776      6.5701    0.207291
        2.64       7.431      6.6749    0.228509
         2.8       6.205     5.83424    0.249643
        2.96       5.154     5.29376    0.195942
        3.12       5.334     4.24578    0.192535
        3.28       2.877        3.58    0.147237
        3.44        4.55     3.20407    0.178593
         3.6       2.061      2.7089    0.195069
        3.76       2.938     2.00141    0.129362
        3.92       1.909     1.80712    0.114477
        4.08       1.777     1.33093     0.10825
        4.24       0.398     1.29905     0.12662
         4.4       0.223    0.989902     0.10767
        4.56       0.842    0.882244    0.109628
        4.72       1.047    0.702122   0.0759063
        4.88       1.124    0.570341   0.0818812
        5.04       0.247    0.425098   0.0616682
         5.2           0    0.242098   0.0441898
        5.36           0    0.137244   0.0267332
        5.52           0    0.152976    0.037491
        5.68           0   0.0547073   0.0185931
        5.84           0    0.013561   0.0104161
           6           0       0.038   0.0231372
        6.16           0   0.0394146   0.0241547
        6.32           0   0.0498293   0.0304102
        6.48           0   0.0190976   0.0118189
        6.64           0    0.035122    0.022874
         6.8           0  0.00126829  0.00125273
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08           0   0.0160952   0.0062783
        0.24           0    0.283786   0.0494014
         0.4       0.966    0.738333   0.0814938
        0.56       2.348     1.38898     0.14105
        0.72       0.762     1.83769     0.15233
        0.88       0.967     2.63388    0.159657
        1.04       2.108     3.21093    0.138489
         1.2       4.841     4.06469    0.155703
        1.36       8.155     5.27121    0.268223
        1.52        6.26     5.69876    0.217724
        1.68       4.663     6.07431    0.266374
        1.84       3.021     6.59024    0.241134
           2       6.937     7.07324    0.230967
        2.16        7.32     7.02952     0.24326
        2.32       9.339     7.15148    0.271325
        2.48       7.819     6.59983    0.204477
        2.64       6.977      6.6821    0.223181
         2.8       4.913     5.81231    0.244661
        2.96       3.444     5.24971    0.196164
        3.12       3.982      4.2395    0.188053
        3.28       4.974     3.61319    0.147425
        3.44       4.115     3.22576    0.175652
         3.6       2.588     2.70602    0.190446
        3.76       3.209     2.03017    0.129437
        3.92       1.904     1.80943    0.111775
        4.08        1.54      1.3359    0.105787
        4.24       0.419      1.2781    0.125327
         4.4       1.258    0.996286    0.105296
        4.56       1.325    0.892786    0.107523
        4.72       1.148    0.712738   0.0748377
        4.88       0.668    0.572667   0.0799646
        5.04        0.03     0.41569   0.0609132
         5.2           0    0.236333    0.043512
        5.36           0    0.133976   0.0262956
        5.52           0    0.149333   0.0367749
        5.68           0   0.0534048    0.018196
        5.84           0   0.0132381   0.0101731
           6           0   0.0370952    0.022604
        6.16           0   0.0384762   0.0235979
        6.32           0   0.0486429   0.0297093
        6.48           0   0.0186429   0.0115463
        6.64           0   0.0342857   0.0223446
         6.8           0   0.0012381  0.00122327
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08           0   0.0157209  0.00614344
        0.24       0.008    0.277372   0.0486671
         0.4       0.237    0.726674   0.0804283
        0.56       1.291      1.3867    0.137788
        0.72       1.611     1.83242    0.148879
        0.88       1.434     2.60598    0.158364
        1.04       2.827       3.202    0.135556
         1.2        3.97     4.06249    0.152098
        1.36       5.233     5.27033    0.261987
        1.52       4.658     5.67456    0.214002
        1.68       5.991     6.07237    0.260186
        1.84       7.148     6.60321    0.235875
           2        8.39     7.10386    0.227616
        2.16       7.672     7.04447    0.238061
        2.32      10.507     7.22951    0.276009
        2.48         6.1     6.58821    0.200052
        2.64       6.749     6.68365    0.217996
         2.8       4.751     5.78763    0.240213
        2.96       2.524     5.18633    0.201584
        3.12       2.423     4.19726    0.188365
        3.28       5.685     3.66137    0.151665
        3.44       4.854     3.26363    0.175602
         3.6       2.644     2.70458    0.186022
        3.76       2.231     2.03484    0.126511
        3.92       2.366     1.82237    0.109922
        4.08       2.102     1.35372    0.104816
        4.24       0.931     1.27002    0.122672
         4.4       1.623     1.01086    0.103851
        4.56       0.652    0.887186    0.105168
        4.72       1.226    0.724674   0.0740431
        4.88       0.162    0.563116   0.0786732
        5.04           0    0.406023   0.0602588
         5.2           0    0.230837   0.0428458
        5.36           0     0.13086    0.025868
        5.52           0     0.14586   0.0360833
        5.68           0   0.0521628   0.0178152
        5.84           0   0.0129302  0.00994117
           6           0   0.0362326   0.0220948
        6.16           0   0.0375814    0.023066
        6.32           0   0.0475116   0.0290399
        6.48           0   0.0182093   0.0112859
        6.64           0   0.0334884   0.0218392
         6.8           0   0.0012093  0.00119516
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08           0   0.0153636   0.0060142
        0.24       0.151      0.2745   0.0476457
         0.4        1.21    0.737659    0.079347
        0.56       0.979     1.37743    0.134968
        0.72       0.697     1.80661    0.147715
        0.88       1.896     2.58984    0.155584
        1.04       4.413     3.22952     0.13524
         1.2       3.168     4.04216    0.149994
        1.36       3.635     5.23316    0.258656
        1.52       3.244     5.61932     0.21615
        1.68       8.512     6.12782    0.260114
        1.84       9.406     6.66691    0.238961
           2       9.814     7.16545    0.230626
        2.16       7.365     7.05175    0.232762
        2.32       8.967       7.269    0.272546
        2.48       5.723     6.56855     0.19647
        2.64       3.853     6.61932    0.222332
         2.8       3.354     5.73232    0.241037
        2.96       3.056     5.13791    0.202733
        3.12       3.918     4.19091    0.184191
        3.28        5.35     3.69975    0.152997
        3.44       4.274     3.28659    0.173106
         3.6       4.225     2.73914    0.184976
        3.76       2.769     2.05152    0.124732
        3.92       3.041     1.85007    0.110858
        4.08       1.112     1.34823    0.102578
        4.24       1.304      1.2708    0.119886
         4.4       0.364    0.996159    0.102526
        4.56       0.317    0.874227    0.103573
        4.72           1    0.730932   0.0726242
        4.88       0.771    0.567841   0.0770269
        5.04       0.087    0.398773   0.0593239
         5.2       0.025    0.226159   0.0421266
        5.36           0    0.127886   0.0254505
        5.52           0    0.142545   0.0354151
        5.68           0   0.0509773   0.0174497
        5.84           0   0.0126364  0.00971957
           6           0   0.0354091    0.021608
        6.16           0   0.0367273   0.0225576
        6.32           0   0.0464318      0.0284
        6.48           0   0.0177955    0.011037
        6.64           0   0.0327273   0.0213561
         6.8           0  0.00118182  0.00116831
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08       0.016   0.0153778  0.00588056
        0.24       0.018      0.2688   0.0469266
         0.4       2.125    0.768489   0.0833582
        0.56       0.359      1.3548    0.133853
        0.72       2.742      1.8274    0.145887
        0.88       2.381      2.5852    0.152196
        1.04       3.043     3.22538    0.132298
         1.2       2.502     4.00793    0.150515
        1.36       6.483     5.26093    0.254395
        1.52       5.208     5.61018     0.21154
        1.68        4.07     6.08209    0.258322
        1.84       6.192     6.65636    0.233884
           2       5.525       7.129    0.228364
        2.16      10.294      7.1238     0.23848
        2.32      11.201     7.35638    0.280146
        2.48       5.114     6.53622    0.194744
        2.64       3.962     6.56027    0.225097
         2.8       4.034     5.69458    0.238617
        2.96       5.437     5.14456    0.198337
        3.12       2.988     4.16418    0.182027
        3.28       5.074     3.73029    0.152615
        3.44       4.012     3.30271    0.170008
         3.6       2.759     2.73958    0.180866
        3.76       3.042     2.07353    0.123887
        3.92       3.255     1.88129    0.112706
        4.08       1.307     1.34731    0.100303
        4.24       1.051     1.26591    0.117321
         4.4       0.983    0.995867    0.100248
        4.56       0.831    0.873267    0.101276
        4.72       0.802    0.732511   0.0710275
        4.88       0.222    0.560156   0.0756977
        5.04       0.908    0.410089   0.0590751
         5.2        0.06    0.222467    0.041352
        5.36           0    0.125044   0.0250431
        5.52           0    0.139378   0.0347695
        5.68           0   0.0498444   0.0170986
        5.84           0   0.0123556  0.00950764
           6           0   0.0346222   0.0211421
        6.16           0   0.0359111   0.0220711
        6.32           0      0.0454   0.0277876
        6.48           0      0.0174   0.0107988
        6.64           0       0.032   0.0208939
         6.8           0  0.00115556  0.00114264
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08           0   0.0150435  0.00576222
        0.24       0.635    0.276761   0.0465768
         0.4       2.228    0.800217    0.087376
        0.56       0.206     1.32983    0.133252
        0.72       1.034     1.81015    0.143732
        0.88       1.364     2.55865    0.151185
        1.04       3.748     3.23674    0.129909
         1.2       2.945     3.98483    0.149006
        1.36       7.999     5.32046    0.255733
        1.52       6.551     5.63063    0.207928
        1.68       8.312     6.13057    0.257214
        1.84       4.418      6.6077    0.233806
           2       4.271     7.06687    0.231698
        2.16       8.881       7.162    0.236336
        2.32       6.877     7.34596     0.27425
        2.48       4.579     6.49367    0.195103
        2.64       6.549     6.56002    0.220203
         2.8       4.809     5.67533    0.234205
        2.96       6.223       5.168    0.195406
        3.12       3.031     4.13954    0.179729
        3.28       3.029     3.71504    0.150056
        3.44       4.104     3.32013    0.167202
         3.6       2.732     2.73941    0.176934
        3.76       3.922     2.11372    0.127544
        3.92       3.874     1.92461    0.118288
        4.08       0.901     1.33761   0.0985902
        4.24       1.526     1.27157    0.114907
         4.4       1.448      1.0057   0.0985494
        4.56         0.6    0.867326   0.0992486
        4.72       0.187    0.720652   0.0704665
        4.88       0.333    0.555217    0.074213
        5.04       0.632    0.414913   0.0579874
         5.2       0.052    0.218761   0.0406187
        5.36           0    0.122326   0.0246458
        5.52           0    0.136348   0.0341454
        5.68           0   0.0487609   0.0167612
        5.84           0    0.012087  0.00930475
           6           0   0.0338696   0.0206959
        6.16           0   0.0351304   0.0216051
        6.32           0    0.044413    0.027201
        6.48           0   0.0170217   0.0105707
        6.64           0   0.0313043   0.0204513
         6.8           0  0.00113043  0.00111808
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08           0   0.0147234   0.0056485
        0.24           0    0.270872   0.0459566
         0.4       1.364    0.812213   0.0863364
        0.56       2.215     1.34866    0.131741
        0.72       2.871     1.83272    0.142435
        0.88       1.414      2.5343    0.149917
        1.04       4.461     3.26279     0.12973
         1.2       4.001     3.98517    0.145836
        1.36       6.815     5.35226    0.252261
        1.52        4.83      5.6136      0.2042
        1.68       5.169     6.11011    0.252554
        1.84       6.218      6.5994    0.228979
           2       6.275     7.05002     0.22738
        2.16       5.337     7.12317    0.234475
        2.32       7.585     7.35104    0.268462
        2.48       5.074     6.46347    0.193276
        2.64       5.176     6.53057    0.217478
         2.8       6.996     5.70343    0.230901
        2.96       6.739     5.20143    0.194086
        3.12       3.283     4.12132    0.176827
        3.28       4.187     3.72509    0.147199
        3.44       2.928     3.31179    0.163852
         3.6       2.185     2.72762    0.173562
        3.76       3.607     2.14549    0.128727
        3.92       3.184      1.9514    0.118768
        4.08        1.77     1.34681   0.0969208
        4.24       1.511     1.27666    0.112575
         4.4       0.721    0.999638   0.0966386
        4.56       0.084     0.85066   0.0985264
        4.72        0.05    0.706383   0.0703971
        4.88        0.95    0.563617   0.0731078
        5.04       0.756     0.42217    0.057206
         5.2       0.244    0.219298   0.0397581
        5.36           0    0.119723   0.0242585
        5.52           0    0.133447   0.0335419
        5.68           0   0.0477234   0.0164367
        5.84           0   0.0118298  0.00911033
           6           0   0.0331489   0.0202681
        6.16           0    0.034383   0.0211583
        6.32           0   0.0434681   0.0266387
        6.48           0   0.0166596   0.0103519
        6.64           0   0.0306383    0.020027
         6.8           0  0.00110638  0.00109455
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08       0.131   0.0171458  0.00602793
        0.24       0.175    0.268875   0.0450425
         0.4       1.101    0.818229   0.0847471
        0.56       1.748     1.35698    0.129259
        0.72       3.184     1.86088    0.142222
        0.88       4.217     2.56935    0.150837
        1.04       3.403     3.26571    0.127061
         1.2       3.141     3.96758    0.143854
        1.36       3.985     5.32377    0.248609
        1.52       4.582      5.5921    0.201074
        1.68       4.883     6.08454    0.248583
        1.84       8.442     6.63779    0.227403
           2       5.268      7.0129    0.225653
