#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
               466                 1          0.959142        0.00592572
               467                 1          0.959229        0.00591368
               468                 1          0.959316        0.00590169
               469                 1          0.959403        0.00588974
               470                 1          0.959489        0.00587784
               471                 1          0.959575        0.00586599
               472                 1          0.959661        0.00585419
               473                 1          0.959746        0.00584243
               474                 1          0.959831        0.00583072
               475                 1          0.959916        0.00581906
               476                 1              0.96        0.00580745
               477                 1          0.960084        0.00579588
               478                 1          0.960167        0.00578435
               479                 1          0.960251        0.00577287
               480                 1          0.960333        0.00576144
               481                 1          0.960416        0.00575005
               482                 1          0.960498        0.00573871
               483                 1           0.96058        0.00572741
               484                 1          0.960661        0.00571616
               485                 1          0.960742        0.00570495
               486                 1          0.960823        0.00569378
               487                 1          0.960903        0.00568266
               488                 1          0.960984        0.00567158
               489                 1          0.961063        0.00566054
               490                 1          0.961143        0.00564955
               491                 1          0.961222        0.00563859
               492                 1          0.961301        0.00562768
               493                 1          0.961379        0.00561682
               494                 1          0.961457        0.00560599
               495                 1          0.961535        0.00559521
               496                 1          0.961613        0.00558446
               497                 1           0.96169        0.00557376
               498                 1          0.961767         0.0055631
               499                 1          0.961844        0.00555248
               500                 1           0.96192         0.0055419
               501                 1          0.961996        0.00553136
               502                 1          0.962072        0.00552086
               503                 1          0.962147         0.0055104
               504                 1          0.962222        0.00549997
               505                 1          0.962297        0.00548959
               506                 1          0.962372        0.00547925
               507                 1          0.962446        0.00546894
               508                 1           0.96252        0.00545868
               509                 1          0.962593        0.00544845
               510                 1          0.962667        0.00543826
               511                 1           0.96274        0.00542811
               512                 1          0.962812        0.00541799
               513                 1          0.962885        0.00540792
               514                 1          0.962957        0.00539788
               515                 1          0.963029        0.00538788
               516                 1          0.963101        0.00537791
               517                 1          0.963172        0.00536798
               518                 1          0.963243        0.00535809
               519                 1          0.963314        0.00534824
               520                 1          0.963385        0.00533842
               521                 1          0.963455        0.00532863
               522                 1          0.963525        0.00531888
               523                 1          0.963595        0.00530917
               524                 1          0.963664        0.00529949
               525                 1          0.963733        0.00528985
               526                 1          0.963802        0.00528024
               527                 1          0.963871        0.00527067
               528                 1          0.963939        0.00526113
               529                 1          0.964008        0.00525163
               530                 1          0.964075        0.00524216
               531                 1          0.964143        0.00523272
               532                 1          0.964211        0.00522332
               533                 1          0.964278        0.00521395
               534                 1          0.964345        0.00520462
               535                 1          0.964411        0.00519532
               536                 1          0.964478        0.00518605
               537                 1          0.964544        0.00517681
               538                 1           0.96461        0.00516761
               539                 1          0.964675        0.00515844
               540                 1          0.964741         0.0051493
               541                 1          0.964806         0.0051402
               542                 1          0.964871        0.00513112
               543                 1          0.964936        0.00512208
               544              0.92          0.964853        0.00511333
               545               0.8           0.96455        0.00511289
               546               0.8          0.964249         0.0051124
               547              0.76          0.963876        0.00511667
               548              0.64          0.963285        0.00514135
               549               0.8          0.962987        0.00514058
               550              0.64            0.9624        0.00516467
               551              0.76          0.962033        0.00516834
               552              0.88          0.961884        0.00516112
               553                 1          0.961953        0.00515224
               554                 1          0.962022         0.0051434
               555                 1           0.96209        0.00513459
               556                 1          0.962158        0.00512581
               557                 1          0.962226        0.00511706
               558                 1          0.962294        0.00510833
               559                 1          0.962361        0.00509964
               560                 1          0.962429        0.00509098
               561                 1          0.962496        0.00508234
               562                 1          0.962562        0.00507374
               563                 1          0.962629        0.00506516
               564                 1          0.962695        0.00505661
               565                 1          0.962761        0.00504809
               566                 1          0.962827         0.0050396
               567                 1          0.962892        0.00503114
               568                 1          0.962958        0.00502271
               569                 1          0.963023         0.0050143
               570                 1          0.963088        0.00500593
               571                 1          0.963152        0.00499758
               572                 1          0.963217        0.00498925
               573                 1          0.963281        0.00498096
               574                 1          0.963345        0.00497269
               575                 1          0.963409        0.00496445
               576                 1          0.963472        0.00495624
               577                 1          0.963536        0.00494806
               578                 1          0.963599         0.0049399
               579                 1          0.963661        0.00493177
               580                 1          0.963724        0.00492366
               581                 1          0.963787        0.00491558
               582                 1          0.963849        0.00490753
               583                 1          0.963911         0.0048995
               584                 1          0.963973         0.0048915
               585                 1          0.964034        0.00488353
               586                 1          0.964096        0.00487558
               587                 1          0.964157        0.00486766
               588                 1          0.964218        0.00485976
               589                 1          0.964278        0.00485189
               590                 1          0.964339        0.00484405
               591                 1          0.964399        0.00483623
               592                 1          0.964459        0.00482843
               593                 1          0.964519        0.00482066
               594                 1          0.964579        0.00481291
               595                 1          0.964639        0.00480519
               596                 1          0.964698         0.0047975
               597                 1          0.964757        0.00478983
               598                 1          0.964816        0.00478218
               599                 1          0.964875        0.00477456
               600                 1          0.964933        0.00476696
               601                 1          0.964992        0.00475938
               602                 1           0.96505        0.00475183
               603                 1          0.965108        0.00474431
               604                 1          0.965166         0.0047368
               605                 1          0.965223        0.00472932
               606                 1          0.965281        0.00472187
               607                 1          0.965338        0.00471443
               608                 1          0.965395        0.00470702
               609                 1          0.965452        0.00469964
               610                 1          0.965508        0.00469228
               611                 1          0.965565        0.00468494
               612                 1          0.965621        0.00467762
               613                 1          0.965677        0.00467032
               614                 1          0.965733        0.00466305
               615                 1          0.965789         0.0046558
               616                 1          0.965844        0.00464858
               617                 1            0.9659        0.00464137
               618                 1          0.965955        0.00463419
               619                 1           0.96601        0.00462703
               620                 1          0.966065        0.00461989
               621                 1          0.966119        0.00461277
               622                 1          0.966174        0.00460568
               623                 1          0.966228        0.00459861
               624                 1          0.966282        0.00459156
               625                 1          0.966336        0.00458453
               626                 1           0.96639        0.00457752
               627                 1          0.966443        0.00457053
               628                 1          0.966497        0.00456357
               629                 1           0.96655        0.00455662
               630                 1          0.966603         0.0045497
               631                 1          0.966656         0.0045428
               632                 1          0.966709        0.00453591
               633                 1          0.966761        0.00452905
               634                 1          0.966814        0.00452221
               635                 1          0.966866        0.00451539
               636                 1          0.966918        0.00450859
               637                 1           0.96697        0.00450182
               638                 1          0.967022        0.00449506
               639                 1          0.967074        0.00448832
               640                 1          0.967125         0.0044816
               641                 1          0.967176         0.0044749
               642                 1          0.967227        0.00446822
               643                 1          0.967278        0.00446157
               644                 1          0.967329        0.00445493
               645                 1           0.96738        0.00444831
               646                 1           0.96743        0.00444171
               647                 1          0.967481        0.00443513
               648                 1          0.967531        0.00442857
               649                 1          0.967581        0.00442203
               650                 1          0.967631        0.00441551
               651                 1           0.96768          0.004409
               652                 1           0.96773        0.00440252
               653                 1          0.967779        0.00439605
               654                 1          0.967829        0.00438961
               655                 1          0.967878        0.00438318
               656                 1          0.967927        0.00437677
               657                 1          0.967976        0.00437038
               658                 1          0.968024        0.00436401
               659                 1          0.968073        0.00435766
               660                 1          0.968121        0.00435133
               661              0.92          0.968048        0.00434535
               662              0.92          0.967976         0.0043394
               663                 1          0.968024        0.00433312
               664                 1          0.968072        0.00432686
               665                 1           0.96812        0.00432062
               666                 1          0.968168         0.0043144
               667                 1          0.968216        0.00430819
               668                 1          0.968263        0.00430201
               669                 1          0.968311        0.00429584
               670                 1          0.968358        0.00428969
               671                 1          0.968405        0.00428355
               672                 1          0.968452        0.00427744
               673                 1          0.968499        0.00427134
               674                 1          0.968546        0.00426526
               675                 1          0.968593        0.00425919
               676                 1          0.968639        0.00425314
               677                 1          0.968685        0.00424711
               678                 1          0.968732         0.0042411
               679                 1          0.968778        0.00423511
               680                 1          0.968824        0.00422913
               681                 1          0.968869        0.00422316
               682                 1          0.968915        0.00421722
               683                 1           0.96896        0.00421129
               684                 1          0.969006        0.00420538
               685              0.96          0.968993        0.00419926
               686                 1          0.969038        0.00419338
               687                 1          0.969083        0.00418752
               688                 1          0.969128        0.00418167
               689                 1          0.969173        0.00417584
               690                 1          0.969217        0.00417003
               691                 1          0.969262        0.00416423
               692                 1          0.969306        0.00415845
               693                 1          0.969351        0.00415269
               694                 1          0.969395        0.00414694
               695                 1          0.969439        0.00414121
               696                 1          0.969483        0.00413549
               697                 1          0.969527        0.00412979
               698                 1           0.96957         0.0041241
               699                 1          0.969614        0.00411843
               700                 1          0.969657        0.00411278
               701                 1            0.9697        0.00410714
               702                 1          0.969744        0.00410151
               703                 1          0.969787        0.00409591
               704                 1           0.96983        0.00409031
               705                 1          0.969872        0.00408473
               706                 1          0.969915        0.00407917
               707                 1          0.969958        0.00407362
               708                 1              0.97        0.00406809
               709                 1          0.970042        0.00406257
               710                 1          0.970085        0.00405707
               711                 1          0.970127        0.00405158
               712              0.96          0.970112        0.00404592
               713              0.96          0.970098        0.00404027
               714                 1           0.97014        0.00403483
               715                 1          0.970182         0.0040294
               716                 1          0.970223        0.00402399
               717                 1          0.970265        0.00401859
               718                 1          0.970306         0.0040132
               719                 1          0.970348        0.00400784
               720                 1          0.970389        0.00400248
               721                 1           0.97043        0.00399714
               722                 1          0.970471        0.00399181
               723                 1          0.970512         0.0039865
               724                 1          0.970552         0.0039812
               725                 1          0.970593        0.00397592
               726                 1          0.970634        0.00397065
               727                 1          0.970674        0.00396539
               728                 1          0.970714        0.00396015
               729                 1          0.970754        0.00395492
               730                 1          0.970795        0.00394971
               731                 1          0.970834        0.00394451
               732                 1          0.970874        0.00393932
               733                 1          0.970914        0.00393414
               734                 1          0.970954        0.00392898
               735                 1          0.970993        0.00392384
               736                 1          0.971033         0.0039187
               737                 1          0.971072        0.00391358
               738                 1          0.971111        0.00390848
               739                 1           0.97115        0.00390338
               740                 1          0.971189         0.0038983
               741                 1          0.971228        0.00389324
               742                 1          0.971267        0.00388818
               743                 1          0.971306        0.00388314
               744                 1          0.971344        0.00387811
               745                 1          0.971383         0.0038731
               746                 1          0.971421         0.0038681
               747                 1          0.971459        0.00386311
               748                 1          0.971497        0.00385813
               749                 1          0.971535        0.00385317
               750                 1          0.971573        0.00384822
               751                 1          0.971611        0.00384328
               752                 1          0.971649        0.00383836
               753                 1          0.971687        0.00383344
               754                 1          0.971724        0.00382854
               755                 1          0.971762        0.00382365
               756                 1          0.971799        0.00381878
               757                 1          0.971836        0.00381392
               758                 1          0.971873        0.00380907
               759                 1           0.97191        0.00380423
               760                 1          0.971947         0.0037994
               761                 1          0.971984        0.00379459
               762                 1          0.972021        0.00378979
               763                 1          0.972058          0.003785
               764                 1          0.972094        0.00378022
               765                 1          0.972131        0.00377545
               766              0.96          0.972115        0.00377056
               767                 1          0.972151        0.00376582
               768                 1          0.972187        0.00376109
               769                 1          0.972224        0.00375637
               770                 1           0.97226        0.00375167
               771                 1          0.972296        0.00374697
               772                 1          0.972332        0.00374229
               773                 1          0.972367        0.00373762
               774                 1          0.972403        0.00373296
               775                 1          0.972439        0.00372832
               776                 1          0.972474        0.00372368
               777                 1           0.97251        0.00371906
               778                 1          0.972545        0.00371444
               779                 1           0.97258        0.00370984
               780                 1          0.972615        0.00370525
               781                 1           0.97265        0.00370068
               782                 1          0.972685        0.00369611
               783                 1           0.97272        0.00369155
               784                 1          0.972755        0.00368701
               785                 1           0.97279        0.00368247
               786                 1          0.972824        0.00367795
               787                 1          0.972859        0.00367344
               788                 1          0.972893        0.00366894
               789              0.96          0.972877        0.00366433
               790              0.96          0.972861        0.00365972
               791                 1          0.972895        0.00365526
               792                 1          0.972929         0.0036508
               793                 1          0.972963        0.00364636
               794                 1          0.972997        0.00364193
